Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
7754	-28029.88	-27778.61	-251.266	0.6759395	0.0492937	0.0492937	0.02213393	0.151225	0.202568	0.157194	0.135553	0.200543	0.152916	0.04603409	0.1283274	69.42366	0.1705095	0.0690581	0.351953	0.915615	2.66337	0.243716	0.21791	0.234012	0.304361	0.06816802	0.6753033
7755	-28032.65	-27779.19	-253.4569	0.6990023	0.04815252	0.04815252	0.02059524	0.142667	0.204611	0.158779	0.13692	0.202565	0.154458	0.0474415	0.1185071	69.53425	0.1705095	0.0739752	0.363059	0.924498	2.63847	0.243716	0.21791	0.234012	0.304361	0.06803674	0.6972923
7756	-28029.7	-27776.62	-253.0773	0.6969532	0.0481334	0.0481334	0.01340506	0.142463	0.204318	0.159983	0.136724	0.202275	0.154237	0.05713125	0.1178406	69.31022	0.1705095	0.0735376	0.362089	0.923734	2.64064	0.248686	0.222354	0.218393	0.310567	0.0705363	0.8099552
7757	-28028.25	-27776.35	-251.9019	0.7316966	0.04824262	0.04824262	0.02369107	0.142463	0.204318	0.159983	0.136724	0.202275	0.154237	0.05237726	0.1192591	69.27717	0.1705095	0.0809674	0.378109	0.936071	2.60485	0.248686	0.222354	0.218393	0.310567	0.07606834	0.6885554
7758	-28028.45	-27777.14	-251.314	0.7491875	0.0484248	0.0484248	0.03211923	0.14185	0.203439	0.163596	0.136136	0.201405	0.153574	0.04394911	0.1339646	69.24102	0.1705095	0.0847107	0.385843	0.941816	2.58763	0.248686	0.222354	0.218393	0.310567	0.07606834	0.5777582
7759	-28031.56	-27780.2	-251.3579	0.7278222	0.0484248	0.0484248	0.03206499	0.14185	0.203439	0.163596	0.136136	0.201405	0.153574	0.0400857	0.1334714	68.6538	0.1826103	0.0801382	0.376367	0.934758	2.60874	0.248686	0.222354	0.218393	0.310567	0.07215069	0.555583
7760	-28030.29	-27777.55	-252.7369	0.6784705	0.0493267	0.0493267	0.02560535	0.14185	0.203439	0.163596	0.136136	0.201405	0.153574	0.04517589	0.1386246	68.66148	0.1826103	0.0695968	0.353192	0.916621	2.66059	0.248686	0.222354	0.218393	0.310567	0.07078125	0.6382466
7761	-28028.11	-27775.05	-253.0604	0.6713032	0.05021957	0.05021957	0.01584188	0.142618	0.204541	0.164481	0.13146	0.202495	0.154405	0.05263506	0.1275576	68.30862	0.1826103	0.0680723	0.34967	0.913752	2.66851	0.245697	0.219681	0.215768	0.318853	0.06847694	0.7686538
7762	-28028.87	-27775.86	-253.0141	0.712009	0.04850971	0.04850971	0.03202883	0.14559	0.208803	0.160888	0.1342	0.206716	0.143803	0.05003459	0.1270618	68.45497	0.1826103	0.076755	0.369142	0.929239	2.62486	0.245697	0.219681	0.215768	0.318853	0.08206342	0.6097064
7763	-28032.4	-27779.1	-253.2986	0.7139031	0.04869545	0.04869545	0.04022139	0.14559	0.208803	0.160888	0.1342	0.206716	0.143803	0.04173462	0.1347315	68.15952	0.1826103	0.0771601	0.370017	0.929913	2.62291	0.245697	0.219681	0.215768	0.318853	0.08195601	0.509232
7764	-28033.66	-27779.94	-253.7146	0.7139031	0.04929018	0.04929018	0.0436671	0.14559	0.208803	0.160888	0.1342	0.206716	0.143803	0.04173462	0.1347315	69.78895	0.1826103	0.0771601	0.370017	0.929913	2.62291	0.247951	0.219025	0.215124	0.3179	0.08540172	0.488686
7765	-28033.17	-27779.42	-253.7512	0.6956185	0.04912418	0.04912418	0.04427201	0.143861	0.210681	0.153366	0.132606	0.204261	0.155226	0.04263228	0.1347315	69.33376	0.1826103	0.0732526	0.361456	0.923234	2.64206	0.247951	0.219025	0.215124	0.3179	0.08690429	0.4905659
7766	-28032.4	-27779.24	-253.1683	0.6866967	0.05058508	0.05058508	0.03624942	0.142346	0.211054	0.153637	0.132841	0.204622	0.1555	0.04438176	0.1307234	69.96286	0.1826103	0.0713492	0.357185	0.919837	2.65163	0.247951	0.219025	0.215124	0.3179	0.08063118	0.5504292
7767	-28032.05	-27778.86	-253.1882	0.7268593	0.05058508	0.05058508	0.03663091	0.144329	0.213995	0.155778	0.134692	0.193539	0.157667	0.04441009	0.1220165	69.7617	0.1826103	0.0799322	0.375932	0.934429	2.60971	0.247951	0.219025	0.215124	0.3179	0.081041	0.5479954
7768	-28032.66	-27778.96	-253.7035	0.7268593	0.05053195	0.05053195	0.0363635	0.145092	0.215126	0.151316	0.135404	0.194562	0.1585	0.04574681	0.1192793	69.85335	0.1826103	0.0799322	0.375932	0.934429	2.60971	0.247951	0.219025	0.215124	0.3179	0.08211031	0.5571384
7769	-28037.14	-27781.21	-255.9306	0.7268593	0.0492378	0.0492378	0.03139206	0.14524	0.215344	0.15147	0.135541	0.19476	0.157646	0.05131919	0.1654117	69.91545	0.1826103	0.0799322	0.375932	0.934429	2.60971	0.247951	0.219025	0.215124	0.3179	0.08271125	0.620462
7770	-28036.75	-27782.76	-253.9857	0.7073158	0.04689161	0.04689161	0.03518394	0.14524	0.215344	0.15147	0.135541	0.19476	0.157646	0.05131919	0.1654314	69.07044	0.1826103	0.0757516	0.366962	0.92755	2.62974	0.247951	0.219025	0.215124	0.3179	0.08650312	0.5932639
7771	-28035.4	-27783.24	-252.1615	0.7300459	0.04510201	0.04510201	0.02927202	0.141831	0.21029	0.147915	0.137232	0.208787	0.153946	0.05714169	0.1443479	69.03947	0.1826103	0.0806141	0.377368	0.935513	2.6065	0.247951	0.219025	0.215124	0.3179	0.08641372	0.6612572
7772	-28041.43	-27787.38	-254.0428	0.6812204	0.04655481	0.04655481	0.03219768	0.139378	0.206653	0.145357	0.149874	0.207455	0.151283	0.05065397	0.1472629	68.90882	0.1826103	0.0701823	0.354533	0.917705	2.65758	0.247951	0.219025	0.215124	0.3179	0.08285165	0.6113815
7773	-28044.02	-27792.55	-251.4632	0.6978249	0.04677031	0.04677031	0.03374238	0.135288	0.20059	0.141092	0.145476	0.201368	0.176187	0.0428096	0.1472629	68.68595	0.1826103	0.0737237	0.362502	0.92406	2.63971	0.247951	0.219025	0.215124	0.3179	0.07655198	0.5592227
7774	-28044.9	-27792.8	-252.099	0.7347263	0.04916384	0.04916384	0.03217986	0.135288	0.20059	0.141092	0.145476	0.201368	0.176187	0.04274796	0.149968	67.54093	0.1826103	0.0816159	0.379464	0.937087	2.60183	0.247951	0.219025	0.215124	0.3179	0.07492782	0.5705218
7775	-28049.41	-27794.68	-254.7246	0.7233173	0.05236113	0.05236113	0.03254892	0.13424	0.199036	0.139999	0.144349	0.207553	0.174822	0.0423789	0.1676967	67.09042	0.1826103	0.0791742	0.374327	0.933212	2.61329	0.247951	0.219025	0.215124	0.3179	0.07492782	0.5655963
7776	-28045.73	-27790.83	-254.8925	0.6972348	0.05236887	0.05236887	0.02501141	0.13424	0.199036	0.139999	0.144349	0.207553	0.174822	0.04695	0.1676967	67.08628	0.1826103	0.0735977	0.362223	0.923839	2.64034	0.247951	0.219025	0.215124	0.3179	0.07196141	0.6524331
7777	-28043.27	-27787.33	-255.9332	0.6555352	0.05274782	0.05274782	0.03115646	0.13424	0.199036	0.139999	0.144349	0.207553	0.174822	0.04612094	0.1676967	67.79793	0.1826103	0.064728	0.341773	0.907207	2.68629	0.247951	0.219025	0.215124	0.3179	0.0772774	0.5968232
7778	-28036.27	-27782.34	-253.9283	0.6555352	0.05051646	0.05051646	0.0316399	0.140322	0.19147	0.150567	0.134112	0.215351	0.168177	0.03778497	0.1593796	68.15075	0.1826103	0.064728	0.341773	0.907207	2.68629	0.247951	0.219025	0.215124	0.3179	0.06942486	0.544257
7779	-28036.01	-27779.77	-256.2385	0.6555352	0.05255174	0.05255174	0.03287057	0.141158	0.19913	0.151464	0.134911	0.21695	0.156387	0.04009651	0.1580169	67.5353	0.1826103	0.064728	0.341773	0.907207	2.68629	0.247951	0.219025	0.215124	0.3179	0.07296708	0.5495151
7780	-28028.08	-27775.57	-252.5098	0.6795962	0.05255174	0.05255174	0.02459977	0.141158	0.19913	0.151464	0.134911	0.21695	0.156387	0.04694472	0.12662	67.7957	0.1826103	0.0698364	0.353742	0.917066	2.65936	0.247951	0.219025	0.215124	0.3179	0.07154449	0.6561613
7781	-28027.23	-27773.99	-253.2424	0.7141523	0.05310575	0.05310575	0.03286171	0.141158	0.19913	0.151464	0.134911	0.21695	0.156387	0.03885206	0.1294306	67.50489	0.1826103	0.0772134	0.370132	0.930002	2.62265	0.240816	0.221103	0.217165	0.320916	0.07171378	0.5417657
7782	-28028.33	-27776.15	-252.186	0.6582531	0.05410531	0.05410531	0.03057275	0.141576	0.199719	0.151913	0.135311	0.217592	0.15389	0.03885206	0.1282082	66.63653	0.1826103	0.0653034	0.343148	0.908358	2.68319	0.240816	0.221103	0.217165	0.320916	0.06942482	0.5596279
7783	-28030.06	-27778.57	-251.4842	0.6582531	0.05389493	0.05389493	0.03588577	0.139899	0.197353	0.150113	0.145555	0.215014	0.152067	0.03392561	0.1432985	66.66464	0.1826103	0.0653034	0.343148	0.908358	2.68319	0.240816	0.221103	0.217165	0.320916	0.06981137	0.485961
7784	-28031.96	-27780.86	-251.0985	0.6582531	0.05146552	0.05146552	0.03600748	0.139899	0.197353	0.150113	0.145555	0.215014	0.152067	0.03703415	0.143915	67.2748	0.1826103	0.0653034	0.343148	0.908358	2.68319	0.240816	0.221103	0.217165	0.320916	0.07304163	0.507028
7785	-28030.37	-27779.64	-250.7274	0.6244225	0.05294477	0.05294477	0.03762044	0.151431	0.194706	0.1481	0.143603	0.212131	0.150028	0.03800433	0.1413413	68.05728	0.1826103	0.0581811	0.325578	0.893285	2.72296	0.240816	0.221103	0.217165	0.320916	0.07562476	0.5025381
7786	-28030.1	-27779.21	-250.8843	0.6279258	0.05141172	0.05141172	0.03749946	0.147332	0.195196	0.144091	0.139716	0.206388	0.167277	0.03808442	0.1447443	67.16993	0.1826103	0.0589141	0.327443	0.894923	2.71872	0.241778	0.221987	0.218033	0.318201	0.07558387	0.5038696
7787	-28035.24	-27782.46	-252.7775	0.6252951	0.05121207	0.05121207	0.02497108	0.143482	0.216223	0.140326	0.136065	0.200996	0.162907	0.04988832	0.1424686	66.52469	0.1826103	0.0583635	0.326044	0.893695	2.7219	0.241778	0.221987	0.218033	0.318201	0.07485941	0.6664269
7788	-28031.74	-27779.35	-252.3849	0.6767914	0.05129941	0.05129941	0.02416897	0.141427	0.213126	0.137642	0.134116	0.213116	0.160573	0.05069044	0.1341253	66.15866	0.1826103	0.0692394	0.352371	0.915955	2.66244	0.241778	0.221987	0.218033	0.318201	0.07485941	0.6771418
7789	-28028.12	-27775.63	-252.4923	0.6819317	0.04982152	0.04982152	0.03682816	0.138573	0.208825	0.145907	0.140547	0.208815	0.157333	0.04175753	0.1288885	66.03759	0.1826103	0.0703338	0.354879	0.917984	2.6568	0.239874	0.220239	0.224193	0.315695	0.07858569	0.531363
7790	-28023.48	-27773.06	-250.4263	0.6947932	0.04982152	0.04982152	0.03871701	0.139626	0.210412	0.147015	0.141614	0.202805	0.158528	0.04245399	0.1346205	66.41435	0.1676833	0.0730765	0.361063	0.922924	2.64294	0.239874	0.220239	0.224193	0.315695	0.081171	0.5230192
7791	-28025.89	-27775.63	-250.2511	0.710826	0.04982152	0.04982152	0.03298108	0.139626	0.210412	0.147015	0.141614	0.202805	0.158528	0.04887045	0.1319195	66.76992	0.1676833	0.0765021	0.368594	0.928815	2.62609	0.237752	0.220853	0.224819	0.316576	0.08185153	0.5970621
7792	-28028.56	-27777.13	-251.43	0.7108733	0.04982152	0.04982152	0.03722521	0.139626	0.210412	0.147015	0.141614	0.202805	0.158528	0.04937629	0.1612935	67.64302	0.1676833	0.0765122	0.368616	0.928832	2.62604	0.237752	0.220853	0.224819	0.316576	0.0866015	0.5701551
7793	-28027.88	-27778.47	-249.416	0.7028849	0.04997832	0.04997832	0.03831857	0.139626	0.210412	0.147015	0.141614	0.202805	0.158528	0.04937629	0.1391919	68.36703	0.1676833	0.0748046	0.364888	0.925933	2.63437	0.237752	0.220853	0.224819	0.316576	0.08769485	0.5630466
7794	-28029.35	-27777.59	-251.7513	0.7292295	0.04997734	0.04997734	0.05040535	0.143726	0.20001	0.14844	0.142987	0.204771	0.160065	0.05047211	0.1390864	68.87123	0.1676833	0.0804394	0.377001	0.935236	2.60732	0.237752	0.220853	0.224819	0.316576	0.1008775	0.5003309
7795	-28026.63	-27779.6	-247.0347	0.7414353	0.04792273	0.04792273	0.02892783	0.143835	0.200162	0.147794	0.143096	0.204927	0.160187	0.05977523	0.1391426	67.87284	0.1676833	0.0830518	0.382442	0.939306	2.5952	0.237752	0.220853	0.224819	0.316576	0.08870305	0.6738801
7796	-28027.68	-27779.71	-247.9667	0.7295388	0.04793557	0.04793557	0.02739688	0.143835	0.200162	0.147794	0.143096	0.204927	0.160187	0.06055786	0.1379207	67.94163	0.1676833	0.0805056	0.37714	0.935341	2.60701	0.237752	0.220853	0.224819	0.316576	0.08795474	0.6885116
7797	-28027.14	-27777.76	-249.386	0.7288042	0.04808903	0.04808903	0.0363377	0.143835	0.200162	0.147794	0.143096	0.204927	0.160187	0.05131691	0.122887	67.98107	0.1676833	0.0803484	0.37681	0.935092	2.60775	0.237029	0.220181	0.224134	0.318655	0.08765461	0.5854445
7798	-28025.08	-27774.82	-250.2627	0.7278644	0.04804025	0.04804025	0.03988423	0.143835	0.200162	0.147794	0.143096	0.204927	0.160187	0.05931652	0.1481323	67.7857	0.1676833	0.0801473	0.376386	0.934772	2.60869	0.237029	0.220181	0.224134	0.318655	0.09920075	0.5979443
7799	-28024.62	-27773.91	-250.7093	0.7278644	0.04817232	0.04817232	0.01957166	0.143835	0.200162	0.147794	0.143096	0.204927	0.160187	0.05891723	0.1471826	67.698	0.1676833	0.0801473	0.376386	0.934772	2.60869	0.237029	0.220181	0.224134	0.318655	0.07848889	0.7506441
7800	-28027.45	-27776.34	-251.1102	0.6774765	0.04817232	0.04817232	0.01744673	0.143982	0.199348	0.147944	0.143242	0.205135	0.16035	0.06266925	0.1471826	69.37645	0.1676833	0.0693852	0.352706	0.916227	2.66168	0.237029	0.220181	0.224134	0.318655	0.08011597	0.7822316
7801	-28029.06	-27777.22	-251.8337	0.722485	0.04648825	0.04648825	0.01136464	0.142227	0.196919	0.152119	0.141496	0.202636	0.164602	0.06029361	0.1471897	69.83648	0.1676833	0.0789961	0.373949	0.932924	2.61413	0.238215	0.216278	0.225256	0.32025	0.07165824	0.8414051
7802	-28026.28	-27776.59	-249.6871	0.6840832	0.04558032	0.04558032	0.02239783	0.142227	0.196919	0.152119	0.141496	0.202636	0.164602	0.04967885	0.1483818	69.78496	0.1676833	0.0707922	0.355922	0.918824	2.65446	0.238215	0.216278	0.225256	0.32025	0.07207669	0.68925
7803	-28025.45	-27775.94	-249.5172	0.7154272	0.04717671	0.04717671	0.02476574	0.14292	0.197879	0.15286	0.137314	0.203623	0.165403	0.05045803	0.144743	68.93621	0.1676833	0.0774861	0.370719	0.930454	2.62134	0.236835	0.22082	0.223951	0.318395	0.07522377	0.6707724
7804	-28030.39	-27780.39	-249.9971	0.7444482	0.0492031	0.0492031	0.04447677	0.141997	0.1966	0.158335	0.136427	0.202307	0.164334	0.04694318	0.1508712	69.44137	0.1676833	0.0836966	0.383769	0.940288	2.59225	0.236835	0.22082	0.223951	0.318395	0.09141995	0.5134894
7805	-28022.91	-27772.78	-250.1303	0.6669333	0.0494513	0.0494513	0.03841126	0.143876	0.199201	0.16043	0.138232	0.191753	0.166509	0.04811474	0.1520956	69.44224	0.1676833	0.067144	0.347501	0.91197	2.67338	0.236835	0.22082	0.223951	0.318395	0.086526	0.5560726
7806	-28021.65	-27772.19	-249.4594	0.6669333	0.04923263	0.04923263	0.03914108	0.151741	0.197371	0.158956	0.136962	0.189991	0.164979	0.04738492	0.1284632	69.93226	0.1676833	0.067144	0.347501	0.91197	2.67338	0.236835	0.22082	0.223951	0.318395	0.086526	0.5476379
7807	-28022.81	-27771.88	-250.9264	0.6564492	0.05430969	0.05430969	0.03730405	0.144966	0.188559	0.151859	0.130847	0.226156	0.157613	0.03962922	0.1280779	69.74595	0.1676833	0.0649214	0.342236	0.907595	2.68525	0.239535	0.223337	0.226504	0.310623	0.07693327	0.5151117
7808	-28024.12	-27774.36	-249.7554	0.6564492	0.05657454	0.05657454	0.03347506	0.145437	0.188455	0.151775	0.130775	0.226032	0.157526	0.04345821	0.1280779	69.9869	0.1676833	0.0649214	0.342236	0.907595	2.68525	0.239535	0.223337	0.226504	0.310623	0.07693327	0.5648819
7809	-28022.96	-27772.9	-250.0585	0.649152	0.05325153	0.05325153	0.02942191	0.140855	0.182519	0.162818	0.142332	0.218912	0.152564	0.04345821	0.1268317	69.35662	0.1676833	0.0633786	0.338517	0.904463	2.69364	0.238584	0.222451	0.229575	0.30939	0.07288013	0.5962972
7810	-28024.49	-27774.78	-249.7073	0.6368229	0.05743322	0.05743322	0.017153	0.141004	0.217924	0.154263	0.134853	0.207409	0.144548	0.0547164	0.1307971	69.85433	0.1676833	0.0607808	0.332132	0.899002	2.70809	0.238584	0.222451	0.229575	0.30939	0.0718694	0.7613309
7811	-28024.08	-27773.64	-250.4355	0.6430844	0.05882523	0.05882523	0.03864679	0.148804	0.17466	0.162796	0.142313	0.218883	0.152544	0.0465313	0.136563	69.7453	0.1676833	0.0620986	0.335391	0.901802	2.70071	0.238584	0.222451	0.229575	0.30939	0.08517809	0.5462825
7812	-28017.1	-27765.55	-251.5415	0.6361422	0.05614762	0.05614762	0.03871578	0.144548	0.198265	0.15814	0.138242	0.212623	0.148181	0.04715584	0.1404878	69.25041	0.1676833	0.0606377	0.331776	0.898694	2.70889	0.238584	0.222451	0.229575	0.30939	0.08587162	0.5491435
7813	-28017.95	-27764.27	-253.6824	0.662113	0.05614762	0.05614762	0.02202103	0.144902	0.198183	0.158075	0.138185	0.212535	0.14812	0.04612719	0.1378045	69.31596	0.1676833	0.0661213	0.345092	0.909977	2.67881	0.238584	0.222451	0.229575	0.30939	0.06814822	0.6768656
7814	-28017.74	-27764.02	-253.7166	0.693437	0.05490068	0.05490068	0.03259516	0.144902	0.198183	0.158075	0.138185	0.212535	0.14812	0.04612719	0.1255091	68.42025	0.1676833	0.072787	0.360417	0.922412	2.64438	0.238584	0.222451	0.229575	0.30939	0.07872235	0.5859478
7815	-28017.28	-27763.18	-254.0944	0.693437	0.05409389	0.05409389	0.03124672	0.145951	0.199618	0.159219	0.131946	0.214073	0.149192	0.04612719	0.1584772	69.14444	0.1676833	0.072787	0.360417	0.922412	2.64438	0.238584	0.222451	0.229575	0.30939	0.07737391	0.5961594
7816	-28018.78	-27763.83	-254.9448	0.693437	0.0542401	0.0542401	0.02911619	0.146141	0.199878	0.158126	0.132118	0.214351	0.149386	0.0485045	0.1573185	69.39426	0.1676833	0.072787	0.360417	0.922412	2.64438	0.238584	0.222451	0.229575	0.30939	0.07762069	0.6248914
7817	-28020.33	-27765.31	-255.0236	0.6881931	0.05390373	0.05390373	0.01288952	0.147673	0.201972	0.159783	0.123022	0.216598	0.150952	0.06278777	0.1440511	67.38815	0.1676833	0.0716683	0.357906	0.920413	2.65001	0.238584	0.222451	0.229575	0.30939	0.07567729	0.8296779
7818	-28023.01	-27768.44	-254.5676	0.6950611	0.05130254	0.05130254	0.01023882	0.148484	0.19846	0.157004	0.120883	0.212831	0.162338	0.06289812	0.1262748	67.68726	0.1676833	0.0731336	0.361191	0.923024	2.64265	0.238584	0.222451	0.229575	0.30939	0.07313694	0.8600048
7819	-28021.42	-27770.37	-251.0565	0.706862	0.05028481	0.05028481	0.03019727	0.153888	0.22495	0.149336	0.114979	0.202437	0.15441	0.06289812	0.1285312	68.22306	0.1676833	0.0756546	0.36675	0.927385	2.63021	0.238584	0.222451	0.229575	0.30939	0.09309539	0.6756309
7820	-28027.28	-27774.44	-252.8382	0.7389442	0.05179309	0.05179309	0.04014726	0.150945	0.220648	0.14648	0.11278	0.220376	0.14877	0.06618982	0.1274798	67.50203	0.1676833	0.0825186	0.38134	0.938487	2.59765	0.238584	0.222451	0.229575	0.30939	0.1063371	0.6224529
7821	-28029.11	-27772.89	-256.219	0.6744178	0.05179309	0.05179309	0.01912305	0.14972	0.218857	0.145291	0.111865	0.218587	0.15568	0.08493283	0.135362	68.1361	0.1676833	0.0687345	0.351206	0.915007	2.66505	0.238584	0.222451	0.229575	0.30939	0.1040559	0.8162233
7822	-28030.62	-27775.4	-255.2195	0.6842584	0.04638004	0.04638004	0.03501659	0.14972	0.218857	0.145291	0.111865	0.218587	0.15568	0.07205927	0.135362	67.19959	0.1676833	0.0708295	0.356007	0.918892	2.65427	0.238584	0.222451	0.229575	0.30939	0.1070759	0.672974
7823	-28031.32	-27777.04	-254.2767	0.6812119	0.04628124	0.04628124	0.01309161	0.149811	0.218991	0.14538	0.111933	0.218111	0.155775	0.06710871	0.134134	66.33322	0.1676833	0.0701805	0.354529	0.917702	2.65759	0.23817	0.222065	0.229177	0.310587	0.08020032	0.8367636
7824	-28031.38	-27775.16	-256.219	0.6907154	0.0466622	0.0466622	0.01006778	0.156806	0.180553	0.152168	0.117159	0.228295	0.165019	0.0666541	0.1087598	66.16478	0.1676833	0.0722063	0.359116	0.921379	2.6473	0.239476	0.218947	0.229288	0.312289	0.07672188	0.8687757
7825	-28032.81	-27775.7	-257.1079	0.6702599	0.04672612	0.04672612	0.007321151	0.158394	0.176928	0.170118	0.114807	0.223713	0.15604	0.06635193	0.1139765	67.21926	0.1676833	0.0678506	0.349153	0.913329	2.66967	0.239476	0.218947	0.229288	0.312289	0.07367308	0.9006265
7826	-28030.36	-27775.65	-254.7068	0.66093	0.0466053	0.0466053	0.01354888	0.149407	0.166889	0.160466	0.146252	0.215344	0.161642	0.06456476	0.1139765	67.18825	0.1676833	0.0658706	0.344497	0.909483	2.68015	0.239476	0.218947	0.229288	0.312289	0.07811364	0.8265491
7827	-28027.84	-27774.8	-253.0391	0.6904747	0.04557963	0.04557963	0.01719835	0.148728	0.170671	0.159737	0.145588	0.214366	0.160908	0.0607491	0.1153971	67.75878	0.1676833	0.0721549	0.359001	0.921287	2.64756	0.239476	0.218947	0.229288	0.312289	0.07794745	0.7793597
7828	-28028.65	-27776.24	-252.4097	0.6634874	0.04799002	0.04799002	0.01946721	0.139073	0.224509	0.149367	0.136137	0.20045	0.150463	0.05848024	0.139427	67.82151	0.1676833	0.0664128	0.345781	0.910548	2.67726	0.239476	0.218947	0.229288	0.312289	0.07794745	0.7502522
7829	-28027.63	-27775.46	-252.1708	0.6448503	0.05176656	0.05176656	0.03471217	0.139073	0.224509	0.149367	0.136137	0.20045	0.150463	0.05785774	0.1356947	68.18757	0.1676833	0.0624708	0.336304	0.902582	2.69864	0.239476	0.218947	0.229288	0.312289	0.09256991	0.6250167
7830	-28030.21	-27777.99	-252.2242	0.6356586	0.0487654	0.0487654	0.02909504	0.139073	0.224509	0.149367	0.136137	0.20045	0.150463	0.06332108	0.1232423	68.14375	0.1676833	0.0605361	0.331522	0.898475	2.70947	0.239476	0.218947	0.229288	0.312289	0.09241612	0.6851735
7831	-28023.69	-27772.55	-251.1399	0.6783691	0.04863897	0.04863897	0.02136751	0.145071	0.197477	0.149397	0.142008	0.209095	0.156952	0.05256871	0.143781	67.73644	0.1676833	0.0695752	0.353143	0.916581	2.6607	0.239476	0.218947	0.229288	0.312289	0.07393622	0.7110008
7832	-28029.93	-27779.26	-250.6682	0.6689737	0.04849541	0.04849541	0.02594783	0.137665	0.188888	0.153032	0.145464	0.214182	0.16077	0.05006709	0.1397987	67.47096	0.1676833	0.0675773	0.348516	0.912805	2.6711	0.239476	0.218947	0.229288	0.312289	0.07601492	0.6586482
7833	-28027.25	-27777.21	-250.035	0.6689737	0.04760544	0.04760544	0.02209048	0.140218	0.192391	0.15587	0.138363	0.218155	0.155001	0.05097561	0.1425568	68.43224	0.1676833	0.0675773	0.348516	0.912805	2.6711	0.239476	0.218947	0.229288	0.312289	0.0730661	0.6976644
7834	-28026.88	-27773.61	-253.2672	0.6689737	0.04989668	0.04989668	0.01145406	0.140218	0.192391	0.15587	0.138363	0.218155	0.155001	0.05879785	0.1387563	69.16091	0.1676833	0.0675773	0.348516	0.912805	2.6711	0.239476	0.218947	0.229288	0.312289	0.07025191	0.8369574
7835	-28020.85	-27770.03	-250.8167	0.6778506	0.04935711	0.04935711	0.02393511	0.143	0.198421	0.158963	0.127679	0.213861	0.158076	0.04807067	0.1403674	69.71609	0.1676833	0.0694648	0.352889	0.916376	2.66127	0.239476	0.218947	0.229288	0.312289	0.07200578	0.6675946
7836	-28019.71	-27769.4	-250.311	0.6655272	0.04900357	0.04900357	0.04121493	0.143	0.198421	0.158963	0.127679	0.213861	0.158076	0.04869752	0.1352728	69.50559	0.1676833	0.0668456	0.3468	0.911392	2.67496	0.239476	0.218947	0.229288	0.312289	0.08991245	0.5416105
7837	-28020.1	-27769.36	-250.7323	0.659049	0.0469057	0.0469057	0.0260633	0.142165	0.197263	0.158035	0.12805	0.212613	0.161873	0.06777576	0.1337194	69.68018	0.1676833	0.065472	0.34355	0.908694	2.68228	0.239476	0.218947	0.229288	0.312289	0.09383907	0.7222553
7838	-28019.93	-27767.95	-251.9764	0.659049	0.04912436	0.04912436	0.03992933	0.142001	0.207144	0.145921	0.130883	0.212366	0.161686	0.05483958	0.1414905	69.53386	0.1700421	0.065472	0.34355	0.908694	2.68228	0.239476	0.218947	0.229288	0.312289	0.09476891	0.5786664
7839	-28022.06	-27771.15	-250.9105	0.6411381	0.05003037	0.05003037	0.02693491	0.142001	0.207144	0.145921	0.130883	0.212366	0.161686	0.04781934	0.1422453	68.61392	0.1700421	0.0616886	0.334382	0.900938	2.70299	0.239476	0.218947	0.229288	0.312289	0.07475425	0.6396873
7840	-28019.74	-27769.18	-250.5598	0.6556334	0.04941388	0.04941388	0.02834484	0.143201	0.208895	0.147154	0.123536	0.214162	0.163053	0.04629276	0.1397354	68.63438	0.1700421	0.0647488	0.341822	0.907249	2.68618	0.239378	0.219266	0.229194	0.312162	0.0746376	0.6202338
7841	-28020.14	-27769.06	-251.0849	0.6632162	0.04799313	0.04799313	0.01685545	0.14465	0.199212	0.150322	0.124785	0.216328	0.164702	0.05817683	0.1205174	68.31497	0.1700421	0.0663553	0.345645	0.910436	2.67756	0.239378	0.219266	0.229194	0.312162	0.07503228	0.7753574
7842	-28022.39	-27770.93	-251.4621	0.7123749	0.04763778	0.04763778	0.013076	0.160653	0.195485	0.14751	0.122451	0.212281	0.161621	0.06131346	0.1189336	68.72826	0.1700421	0.0768333	0.369311	0.929369	2.62449	0.240649	0.2189	0.228811	0.31164	0.07438947	0.8242224
7843	-28021.49	-27770.93	-250.5566	0.69756	0.04565725	0.04565725	0.02013955	0.160653	0.195485	0.14751	0.122451	0.212281	0.161621	0.0515655	0.1106731	68.86263	0.1700421	0.0736672	0.362377	0.923961	2.64	0.240649	0.2189	0.228811	0.31164	0.07170505	0.7191334
7844	-28018.67	-27766.47	-252.2004	0.69756	0.04565725	0.04565725	0.01476668	0.159923	0.195655	0.147638	0.122557	0.212465	0.161761	0.05035775	0.1167125	68.52798	0.1700421	0.0736672	0.362377	0.923961	2.64	0.240649	0.2189	0.228811	0.31164	0.06512443	0.7732544
7845	-28019.84	-27768.87	-250.9775	0.69756	0.04405659	0.04405659	0.02204224	0.159923	0.195655	0.147638	0.122557	0.212465	0.161761	0.0454089	0.1173488	68.26853	0.1700421	0.0736672	0.362377	0.923961	2.64	0.240649	0.2189	0.228811	0.31164	0.06745113	0.6732118
