Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
1582	-28030.85	-27776.12	-254.7241	0.6254788	0.06539708	0.06539708	0.03260692	0.153909	0.200563	0.158505	0.126921	0.20734	0.152762	0.1168922	0.08359527	68.78154	0.1816666	0.0584019	0.326142	0.893781	2.72168	0.236349	0.215471	0.229409	0.31877	0.1494991	0.7818923
1583	-28027.67	-27770.69	-256.9826	0.6189354	0.06763611	0.06763611	0.01630366	0.152903	0.199253	0.157469	0.126092	0.212519	0.151764	0.1381831	0.08359527	68.7716	0.1816666	0.0570355	0.322635	0.89068	2.72965	0.236349	0.215471	0.229409	0.31877	0.1544867	0.8944656
1584	-28027.05	-27771	-256.0534	0.6555295	0.05822071	0.05822071	0.01901504	0.143933	0.201568	0.159299	0.126686	0.214988	0.153527	0.1354717	0.0829014	67.65522	0.1816666	0.0647268	0.34177	0.907204	2.6863	0.236349	0.215471	0.229409	0.31877	0.1544867	0.8769148
1585	-28026.83	-27771.54	-255.2947	0.6500608	0.05823139	0.05823139	0.02523726	0.146877	0.205691	0.15958	0.129277	0.219385	0.13919	0.1405897	0.08255872	67.59896	0.1816666	0.0635705	0.338983	0.904857	2.69259	0.236349	0.215471	0.229409	0.31877	0.1658269	0.8478096
1586	-28028.31	-27772.76	-255.5488	0.6891311	0.05823139	0.05823139	0.02219779	0.146877	0.205691	0.15958	0.129277	0.219385	0.13919	0.1442607	0.08165806	68.90452	0.1816666	0.0718683	0.358357	0.920773	2.649	0.236349	0.215471	0.229409	0.31877	0.1664585	0.8666467
1587	-28030.48	-27775.07	-255.4051	0.6891311	0.06049899	0.06049899	0.01701895	0.146877	0.205691	0.15958	0.129277	0.219385	0.13919	0.1452391	0.08185391	68.36522	0.1816666	0.0718683	0.358357	0.920773	2.649	0.236349	0.215471	0.229409	0.31877	0.1622581	0.8951119
1588	-28032.23	-27775.14	-257.0862	0.6625576	0.06030241	0.06030241	0.01330334	0.142617	0.20429	0.158493	0.128397	0.217892	0.148311	0.1523754	0.08185391	68.679	0.1816666	0.0662156	0.345315	0.910162	2.67831	0.236349	0.215471	0.229409	0.31877	0.1656788	0.919704
1589	-28033.79	-27778.28	-255.5152	0.6465764	0.0606377	0.0606377	0.01026455	0.142537	0.204175	0.158404	0.128888	0.217769	0.148228	0.1596417	0.08338929	67.07126	0.1816666	0.0628349	0.337194	0.90334	2.69663	0.236349	0.215471	0.229409	0.31877	0.1699063	0.939587
1590	-28034.54	-27777.64	-256.902	0.6631822	0.06249865	0.06249865	0.03466808	0.140117	0.200709	0.17269	0.1267	0.214072	0.145711	0.1355577	0.08396315	66.57791	0.1816666	0.0663481	0.345628	0.910422	2.6776	0.238901	0.217797	0.231886	0.311416	0.1702258	0.7963406
1591	-28031.55	-27774.12	-257.4298	0.6631822	0.06239953	0.06239953	0.03481029	0.143075	0.200019	0.172096	0.126264	0.213336	0.14521	0.1341157	0.08944038	66.32278	0.1816666	0.0663481	0.345628	0.910422	2.6776	0.238901	0.217797	0.231886	0.311416	0.168926	0.7939317
1592	-28026.57	-27769.15	-257.4217	0.653178	0.06251248	0.06251248	0.04176525	0.142317	0.19896	0.171184	0.125596	0.212206	0.149737	0.1341157	0.08972927	66.10238	0.1816666	0.0642294	0.340574	0.9062	2.689	0.238901	0.217797	0.231886	0.311416	0.1758809	0.7625368
1593	-28028.65	-27772.55	-256.1066	0.6615324	0.06496477	0.06496477	0.01705591	0.142317	0.19896	0.171184	0.125596	0.212206	0.149737	0.1373711	0.08926507	66.50786	0.1816666	0.0659983	0.3448	0.909735	2.67947	0.238901	0.217797	0.231886	0.311416	0.154427	0.8895536
1594	-28030.84	-27771.4	-259.4393	0.6615324	0.05872874	0.05872874	0.007544095	0.142317	0.19896	0.171184	0.125596	0.212206	0.149737	0.1468829	0.1176443	66.24013	0.1816666	0.0659983	0.3448	0.909735	2.67947	0.238901	0.217797	0.231886	0.311416	0.154427	0.9511478
1595	-28031.01	-27776.46	-254.5538	0.6557516	0.0653594	0.0653594	0.02638815	0.140776	0.196805	0.169331	0.130511	0.209908	0.152669	0.1280389	0.1085537	66.34808	0.1816666	0.0647738	0.341882	0.907299	2.68604	0.235129	0.214358	0.228224	0.322288	0.154427	0.8291222
1596	-28031.75	-27777.05	-254.7009	0.6589501	0.06545162	0.06545162	0.01594652	0.140776	0.196805	0.169331	0.130511	0.209908	0.152669	0.138407	0.1052534	66.68802	0.1816666	0.065451	0.3435	0.908652	2.6824	0.235129	0.214358	0.228224	0.322288	0.1543535	0.8966883
1597	-28031.96	-27776.33	-255.6303	0.6905294	0.06358369	0.06358369	0.007890002	0.141168	0.194572	0.169801	0.130874	0.210492	0.153093	0.153083	0.1050726	66.91641	0.1816666	0.0721666	0.359027	0.921308	2.6475	0.235129	0.214358	0.228224	0.322288	0.160973	0.9509855
1598	-28027.29	-27770.58	-256.7044	0.6716177	0.06286992	0.06286992	0.006898727	0.141495	0.194498	0.169737	0.130824	0.210412	0.153035	0.153083	0.1050618	68.04229	0.1816666	0.0681391	0.349825	0.913879	2.66816	0.235129	0.214358	0.228224	0.322288	0.1599817	0.956878
1599	-28023.82	-27768.95	-254.8687	0.6716177	0.06214844	0.06214844	0.02373257	0.139719	0.20461	0.167606	0.129182	0.207771	0.151114	0.1603386	0.08283072	67.9914	0.1816666	0.0681391	0.349825	0.913879	2.66816	0.235129	0.214358	0.228224	0.322288	0.1840712	0.8710685
1600	-28023.86	-27765.71	-258.1562	0.6716177	0.0607671	0.0607671	0.02357851	0.153703	0.201284	0.164881	0.127082	0.204393	0.148657	0.1603386	0.08338348	68.4224	0.1816666	0.0681391	0.349825	0.913879	2.66816	0.242721	0.212231	0.225959	0.319089	0.1839171	0.8717982
1601	-28023.86	-27767.87	-255.9933	0.6685074	0.06369994	0.06369994	0.01756324	0.153703	0.201284	0.164881	0.127082	0.204393	0.148657	0.1603386	0.08486875	69.24368	0.1816666	0.0674783	0.348284	0.912615	2.67162	0.242721	0.212231	0.225959	0.319089	0.1779018	0.9012757
1602	-28029.3	-27768.23	-261.0703	0.6721382	0.06067495	0.06067495	-0.004414627	0.151981	0.199028	0.163034	0.125658	0.213307	0.146992	0.1619562	0.07545091	68.51099	0.1816666	0.0682498	0.350082	0.914089	2.66758	0.242721	0.212231	0.225959	0.319089	0.1575415	1.028022
1603	-28027.37	-27768.31	-259.0679	0.6721382	0.06251773	0.06251773	0.01319177	0.151981	0.199028	0.163034	0.125658	0.213307	0.146992	0.1491487	0.07550852	69.85413	0.1816666	0.0682498	0.350082	0.914089	2.66758	0.242721	0.212231	0.225959	0.319089	0.1623405	0.9187401
1604	-28029.49	-27768.86	-260.6281	0.6568219	0.06251773	0.06251773	0.03275377	0.151981	0.199028	0.163034	0.125658	0.213307	0.146992	0.1494841	0.076569	69.17749	0.1816666	0.0650003	0.342425	0.907753	2.68482	0.242721	0.212231	0.225959	0.319089	0.1822378	0.8202691
1605	-28026.5	-27766.38	-260.1129	0.6330395	0.06192529	0.06192529	0.03779268	0.151981	0.199028	0.163034	0.125658	0.213307	0.146992	0.1528961	0.0787262	69.05242	0.1816666	0.0599861	0.330147	0.897282	2.71259	0.242721	0.212231	0.225959	0.319089	0.1906888	0.8018096
1606	-28026.61	-27768.71	-257.8995	0.6409203	0.06192529	0.06192529	0.009788714	0.152468	0.202487	0.157531	0.126061	0.213991	0.147463	0.1818777	0.07901094	68.43617	0.1816666	0.0616428	0.334269	0.900841	2.70325	0.242721	0.212231	0.225959	0.319089	0.1916664	0.9489284
1607	-28027.64	-27770.02	-257.6234	0.6168148	0.06223495	0.06223495	0.007857418	0.155734	0.206825	0.139482	0.128761	0.218575	0.150622	0.1737087	0.07956174	67.71969	0.1816666	0.0565936	0.32149	0.889661	2.73226	0.242721	0.212231	0.225959	0.319089	0.1815662	0.9567242
1608	-28035.42	-27776.34	-259.0887	0.6222001	0.06223495	0.06223495	0.005086402	0.168621	0.203668	0.137353	0.126796	0.215239	0.148323	0.1737242	0.08681964	66.87658	0.1816666	0.0577167	0.324389	0.892235	2.72566	0.242721	0.212231	0.225959	0.319089	0.1788106	0.9715543
1609	-28032.27	-27776.36	-255.9102	0.6648897	0.06483559	0.06483559	0.009152273	0.171141	0.18255	0.148624	0.12869	0.218455	0.150539	0.1600968	0.07144632	67.70847	0.1816666	0.0667103	0.346482	0.911129	2.67568	0.242721	0.212231	0.225959	0.319089	0.1692491	0.9459242
1610	-28029.08	-27772.65	-256.4254	0.6492586	0.06314631	0.06314631	0.01032429	0.171141	0.18255	0.148624	0.12869	0.218455	0.150539	0.1600968	0.07144632	67.93323	0.1816666	0.0634011	0.338572	0.904509	2.69352	0.242721	0.212231	0.225959	0.319089	0.1704211	0.939419
1611	-28032.5	-27774.46	-258.0493	0.6492586	0.06319119	0.06319119	0.02677874	0.163021	0.221333	0.141573	0.122585	0.208091	0.143397	0.1545785	0.08778237	67.96613	0.1816666	0.0634011	0.338572	0.904509	2.69352	0.242721	0.212231	0.225959	0.319089	0.1813572	0.8523426
1612	-28042.06	-27784.27	-257.7909	0.6791934	0.06427055	0.06427055	0.0256857	0.163021	0.221333	0.141573	0.122585	0.208091	0.143397	0.1545785	0.08141928	67.92978	0.1816666	0.0697506	0.353545	0.916907	2.6598	0.242721	0.212231	0.225959	0.319089	0.1802642	0.8575108
1613	-28038.69	-27782.22	-256.4684	0.6438437	0.0636191	0.0636191	0.006698641	0.164392	0.214788	0.142763	0.123615	0.20984	0.144602	0.1468071	0.0804919	67.22605	0.1816666	0.0622586	0.335784	0.902138	2.69982	0.242721	0.212231	0.225959	0.319089	0.1535058	0.9563623
1614	-28041.85	-27782.84	-259.0024	0.6292449	0.06454237	0.06454237	0.009620504	0.164392	0.214788	0.142763	0.123615	0.20984	0.144602	0.1468071	0.0804919	67.15638	0.1816666	0.0591904	0.328143	0.895536	2.71713	0.241352	0.216675	0.224684	0.317289	0.1564276	0.9384987
1615	-28037.84	-27780.07	-257.7632	0.6647238	0.06166843	0.06166843	0.01765045	0.129279	0.223814	0.148762	0.12881	0.218657	0.150679	0.1381564	0.0804919	67.31916	0.1816666	0.0666751	0.346399	0.91106	2.67587	0.241352	0.216675	0.224684	0.317289	0.1558069	0.8867158
1616	-28035.72	-27778.4	-257.3207	0.6623884	0.06154028	0.06154028	0.02609184	0.129279	0.223814	0.148762	0.12881	0.218657	0.150679	0.1294986	0.07718508	67.64159	0.1816666	0.0661797	0.34523	0.910091	2.6785	0.241352	0.216675	0.224684	0.317289	0.1555904	0.8323043
1617	-28035.64	-27777.54	-258.1028	0.6623884	0.0612285	0.0612285	0.02420126	0.137668	0.201982	0.151036	0.130778	0.222	0.156536	0.1300606	0.07565201	66.61415	0.1816666	0.0661797	0.34523	0.910091	2.6785	0.241352	0.216675	0.224684	0.317289	0.1542619	0.8431157
1618	-28045.47	-27786.64	-258.8295	0.6623884	0.0612285	0.0612285	0.01380801	0.139201	0.193097	0.152717	0.132235	0.224471	0.158279	0.1302715	0.07657498	66.4815	0.1816666	0.0661797	0.34523	0.910091	2.6785	0.241352	0.216675	0.224684	0.317289	0.1440795	0.9041639
1619	-28035.91	-27777.73	-258.1809	0.6623884	0.0612285	0.0612285	0.0176877	0.139737	0.193841	0.153306	0.128889	0.225337	0.158889	0.1302715	0.07616301	66.95236	0.1816666	0.0661797	0.34523	0.910091	2.6785	0.241352	0.216675	0.224684	0.317289	0.1479592	0.8804555
1620	-28037.38	-27778.29	-259.0956	0.6470305	0.06177667	0.06177667	0.02175385	0.141609	0.196437	0.155359	0.117225	0.228354	0.161017	0.1262053	0.07840198	66.20082	0.1816666	0.0629307	0.337428	0.903539	2.6961	0.243595	0.218689	0.226773	0.310943	0.1479592	0.852974
1621	-28039.7	-27779.01	-260.6939	0.6604667	0.06204485	0.06204485	0.02325976	0.141533	0.196332	0.155276	0.117695	0.228232	0.160931	0.1262053	0.07732281	66.52666	0.1816666	0.0657724	0.344264	0.909289	2.68067	0.243595	0.218689	0.226773	0.310943	0.1494651	0.84438
1622	-28038.63	-27777.09	-261.5394	0.650309	0.06367544	0.06367544	0.01464281	0.141533	0.196332	0.155276	0.117695	0.228232	0.160931	0.1401711	0.07285375	66.64744	0.1816666	0.063623	0.33911	0.904965	2.6923	0.243595	0.218689	0.226773	0.310943	0.1548139	0.9054167
1623	-28043.42	-27783.2	-260.2231	0.652751	0.0639156	0.0639156	0.005754383	0.141533	0.196332	0.155276	0.117695	0.228232	0.160931	0.1490488	0.07699858	66.97636	0.1816666	0.0641391	0.340357	0.906017	2.68949	0.243595	0.218689	0.226773	0.310943	0.1548032	0.9628277
1624	-28038.74	-27780.06	-258.6831	0.652751	0.06150081	0.06150081	0.003244498	0.137948	0.207067	0.151343	0.114714	0.232074	0.156854	0.1492211	0.0810854	66.71225	0.1816666	0.0641391	0.340357	0.906017	2.68949	0.243595	0.218689	0.226773	0.310943	0.1524656	0.9787198
1625	-28029.14	-27771.18	-257.9588	0.652751	0.05428817	0.05428817	-0.005722758	0.15183	0.203358	0.148632	0.112659	0.227918	0.155603	0.1456529	0.09392709	67.20369	0.1816666	0.0641391	0.340357	0.906017	2.68949	0.243595	0.218689	0.226773	0.310943	0.1399301	1.040897
1626	-28028.54	-27771.17	-257.3751	0.6638191	0.05428817	0.05428817	0.00265573	0.147344	0.197349	0.14424	0.138878	0.221183	0.151005	0.1447771	0.09708422	66.95487	0.1816666	0.0664832	0.345947	0.910686	2.67688	0.243595	0.218689	0.226773	0.310943	0.1474328	0.9819868
1627	-28026.65	-27770.05	-256.5928	0.6555302	0.05445753	0.05445753	0.02026176	0.147344	0.197349	0.14424	0.138878	0.221183	0.151005	0.1219854	0.08796455	67.81256	0.1816666	0.064727	0.34177	0.907205	2.6863	0.243595	0.218689	0.226773	0.310943	0.1422471	0.8575595
1628	-28030.97	-27773.54	-257.424	0.6988416	0.05197185	0.05197185	0.03968622	0.144399	0.193404	0.161349	0.136101	0.216761	0.147986	0.1163861	0.1037507	66.75809	0.1816666	0.0739408	0.362983	0.924438	2.63864	0.243595	0.218689	0.226773	0.310943	0.1560723	0.745719
1629	-28032.04	-27772.44	-259.6016	0.6393803	0.05109121	0.05109121	0.02630856	0.148601	0.199032	0.139409	0.137596	0.223069	0.152293	0.1357238	0.1087424	66.79084	0.1717353	0.0613186	0.333467	0.900153	2.70506	0.243595	0.218689	0.226773	0.310943	0.1620324	0.8376339
1630	-28031.78	-27772.19	-259.5928	0.6767102	0.05081443	0.05081443	0.02695011	0.149476	0.194317	0.14023	0.138406	0.224383	0.153189	0.1350822	0.105441	67.32079	0.1717353	0.0692221	0.352331	0.915922	2.66252	0.243595	0.218689	0.226773	0.310943	0.1620324	0.8336745
1631	-28036.84	-27776.23	-260.6127	0.6622213	0.052574	0.052574	0.03563112	0.138364	0.196855	0.142062	0.140214	0.227314	0.155191	0.133706	0.1055779	67.31167	0.1717353	0.0661443	0.345146	0.910022	2.67869	0.243595	0.218689	0.226773	0.310943	0.1693371	0.7895848
1632	-28036.54	-27775.31	-261.2321	0.6832384	0.0523722	0.0523722	0.03157663	0.139566	0.198567	0.143297	0.141433	0.22929	0.147847	0.1300411	0.1055779	68.33228	0.1717353	0.0706122	0.355513	0.918495	2.65538	0.243595	0.218689	0.226773	0.310943	0.1616177	0.8046215
1633	-28031.24	-27771.27	-259.973	0.6832384	0.05241162	0.05241162	0.03269788	0.135578	0.192892	0.167781	0.137391	0.222737	0.143621	0.129809	0.09138528	68.1281	0.1717353	0.0706122	0.355513	0.918495	2.65538	0.243595	0.218689	0.226773	0.310943	0.1625069	0.7987908
1634	-28032.5	-27774.78	-257.7223	0.6418596	0.05505093	0.05505093	0.02220581	0.134838	0.19914	0.166866	0.136642	0.221523	0.140991	0.128944	0.0884235	67.23226	0.1717353	0.0618406	0.334756	0.901259	2.70214	0.243595	0.218689	0.226773	0.310943	0.1511498	0.8530874
1635	-28030.21	-27771.68	-258.532	0.6572038	0.05525321	0.05525321	0.01057293	0.140263	0.207152	0.150312	0.142139	0.21347	0.146663	0.1441952	0.08755644	67.36398	0.1717353	0.0650812	0.342618	0.907915	2.68439	0.243595	0.218689	0.226773	0.310943	0.1547682	0.9316854
1636	-28029.31	-27771.18	-258.13	0.6518364	0.055518	0.055518	0.01773785	0.14045	0.207427	0.150512	0.142328	0.213754	0.145528	0.1377258	0.08894506	67.69469	0.1717353	0.0639457	0.33989	0.905624	2.69054	0.243595	0.218689	0.226773	0.310943	0.1554636	0.8859035
1637	-28034.52	-27775.28	-259.2453	0.6172861	0.055518	0.055518	0.01349709	0.14045	0.207427	0.150512	0.142328	0.213754	0.145528	0.1383646	0.08901153	66.8536	0.1717353	0.0566918	0.321745	0.889888	2.73168	0.243595	0.218689	0.226773	0.310943	0.1518617	0.9111225
1638	-28038.27	-27778.66	-259.6111	0.6172861	0.05584482	0.05584482	0.005346746	0.138841	0.205051	0.148787	0.141188	0.211305	0.154827	0.1404755	0.08796966	66.7878	0.1717353	0.0566918	0.321745	0.889888	2.73168	0.24497	0.219923	0.222409	0.312697	0.1458223	0.9633338
1639	-28040.48	-27780.02	-260.4612	0.6109873	0.05648175	0.05648175	0.02013705	0.12708	0.207851	0.150819	0.143116	0.214191	0.156942	0.1463181	0.09056322	66.42333	0.1717353	0.0553818	0.318325	0.886822	2.73947	0.24497	0.219923	0.222409	0.312697	0.1664552	0.8790242
1640	-28038.66	-27778.8	-259.8599	0.6109873	0.05822555	0.05822555	0.01835549	0.12708	0.207851	0.150819	0.143116	0.214191	0.156942	0.1511827	0.08976595	67.28593	0.1717353	0.0553818	0.318325	0.886822	2.73947	0.24497	0.219923	0.222409	0.312697	0.1695382	0.8917324
1641	-28040.42	-27776.21	-264.209	0.6867913	0.05822555	0.05822555	0.00620073	0.127959	0.209288	0.151862	0.144105	0.215672	0.151114	0.1630289	0.08979861	68.69917	0.1717353	0.0713694	0.357231	0.919874	2.65153	0.24497	0.219923	0.222409	0.312697	0.1692296	0.9633591
1642	-28037.14	-27774.76	-262.3794	0.6593284	0.06076448	0.06076448	0.004966364	0.127959	0.209288	0.151862	0.144105	0.215672	0.151114	0.1582551	0.08676342	68.49792	0.1717353	0.0655312	0.343691	0.908811	2.68197	0.24497	0.219923	0.222409	0.312697	0.1632215	0.9695729
1643	-28031.8	-27771.32	-260.4809	0.6299182	0.05977735	0.05977735	0.008545322	0.131497	0.215076	0.156061	0.120437	0.221636	0.155292	0.1574859	0.0818664	69.16316	0.1717353	0.0593315	0.328499	0.895847	2.71632	0.24497	0.219923	0.222409	0.312697	0.1660312	0.9485318
1644	-28033.63	-27772.55	-261.0821	0.6320279	0.06004675	0.06004675	0.02295969	0.131497	0.215076	0.156061	0.120437	0.221636	0.155292	0.156487	0.0822195	68.94343	0.1717353	0.0597738	0.329614	0.896819	2.71379	0.24497	0.219923	0.222409	0.312697	0.1794467	0.8720529
1645	-28030.77	-27768.4	-262.3659	0.6540141	0.06004675	0.06004675	-0.0005418106	0.143026	0.212221	0.15399	0.118839	0.218694	0.153231	0.1675003	0.08258209	68.62787	0.1635343	0.0644062	0.341	0.906558	2.68804	0.24497	0.219923	0.222409	0.312697	0.1669584	1.003245
1646	-28027.42	-27766.98	-260.4423	0.6296758	0.06004675	0.06004675	0.03110181	0.144675	0.194864	0.155766	0.128479	0.221217	0.154999	0.1316516	0.08465335	68.88956	0.1635343	0.0592807	0.328371	0.895735	2.71661	0.24497	0.219923	0.222409	0.312697	0.1627534	0.8089023
1647	-28029.79	-27771.01	-258.7752	0.6598009	0.05485555	0.05485555	0.01461931	0.144052	0.194024	0.155095	0.132234	0.220263	0.154331	0.1316516	0.08556503	69.01744	0.1635343	0.0656313	0.343929	0.90901	2.68143	0.24497	0.219923	0.222409	0.312697	0.1462709	0.9000532
1648	-28028.56	-27768.66	-259.8967	0.6653469	0.05682171	0.05682171	0.02022959	0.144052	0.194024	0.155095	0.132234	0.220263	0.154331	0.1271622	0.08751229	69.7493	0.1635343	0.0668073	0.34671	0.911318	2.67516	0.246229	0.219557	0.222039	0.312176	0.1473917	0.8627495
1649	-28026.36	-27767.08	-259.2868	0.705186	0.05460404	0.05460404	0.01921372	0.144052	0.194024	0.155095	0.132234	0.220263	0.154331	0.1279375	0.09061746	69.95697	0.1635343	0.0752963	0.365967	0.926775	2.63196	0.246229	0.219557	0.222039	0.312176	0.1471513	0.8694288
1650	-28025.73	-27764.25	-261.4786	0.6969626	0.05311361	0.05311361	0.0236033	0.14527	0.184581	0.156406	0.133352	0.224756	0.155635	0.1237744	0.09094474	69.0032	0.1635343	0.0735396	0.362094	0.923738	2.64063	0.246229	0.219557	0.222039	0.312176	0.1473777	0.8398449
1651	-28025.52	-27762.36	-263.1594	0.6744427	0.05319665	0.05319665	0.03892851	0.14527	0.184581	0.156406	0.133352	0.224756	0.155635	0.1219157	0.09102332	68.91813	0.1635343	0.0687398	0.351218	0.915017	2.66503	0.246229	0.219557	0.222039	0.312176	0.1608443	0.7579739
1652	-28027.8	-27764.73	-263.0637	0.6506871	0.0559042	0.0559042	0.03665515	0.14527	0.184581	0.156406	0.133352	0.224756	0.155635	0.1242074	0.09438144	68.68566	0.1635343	0.0637029	0.339303	0.905128	2.69187	0.246229	0.219557	0.222039	0.312176	0.1608626	0.7721338
1653	-28030.01	-27767.27	-262.7467	0.6564873	0.05807336	0.05807336	0.03760266	0.144995	0.184232	0.15611	0.1331	0.226221	0.155341	0.1232599	0.09331716	68.57302	0.1635343	0.0649295	0.342255	0.907611	2.6852	0.246229	0.219557	0.222039	0.312176	0.1608626	0.7662436
1654	-28030.57	-27767.8	-262.7672	0.6692226	0.05968957	0.05968957	0.04267368	0.146134	0.189646	0.157336	0.134145	0.227997	0.144742	0.120321	0.08752474	68.20252	0.1635343	0.0676302	0.348639	0.912907	2.67082	0.246229	0.219557	0.222039	0.312176	0.1629947	0.7381897
1655	-28030.55	-27766.72	-263.8274	0.6692226	0.05968957	0.05968957	0.03652052	0.146134	0.189646	0.157336	0.134145	0.227997	0.144742	0.1331352	0.09608985	68.75863	0.1635343	0.0676302	0.348639	0.912907	2.67082	0.246683	0.219961	0.222448	0.310908	0.1696558	0.7847375
1656	-28029.46	-27767.98	-261.4807	0.6736028	0.05968957	0.05968957	0.034546	0.145465	0.188779	0.156617	0.138104	0.226954	0.144081	0.1351098	0.09576122	68.0033	0.1635343	0.0685611	0.350804	0.914679	2.66596	0.246683	0.219961	0.222448	0.310908	0.1696558	0.7963759
1657	-28030.16	-27769.25	-260.9118	0.6341993	0.057223	0.057223	0.034862	0.147213	0.188393	0.156296	0.137822	0.22649	0.143786	0.1347938	0.07986219	67.33614	0.1635343	0.0602296	0.330757	0.897811	2.7112	0.246683	0.219961	0.222448	0.310908	0.1696558	0.7945133
1658	-28036.44	-27775.78	-260.6596	0.6351937	0.05993794	0.05993794	0.04030292	0.141468	0.220842	0.150197	0.132443	0.216875	0.138175	0.1402507	0.09812617	66.4177	0.1635343	0.0604384	0.331279	0.898264	2.71002	0.246683	0.219961	0.222448	0.310908	0.1805536	0.7767815
1659	-28025.86	-27764.76	-261.1007	0.6642444	0.06284211	0.06284211	0.02772215	0.139657	0.218015	0.148274	0.130748	0.214099	0.149207	0.1446903	0.1024686	67.32467	0.1635343	0.0665734	0.34616	0.910862	2.67641	0.246683	0.219961	0.222448	0.310908	0.1724125	0.8392103
1660	-28028.61	-27768.45	-260.1618	0.6625356	0.06247913	0.06247913	0.02423854	0.142737	0.219019	0.141918	0.13135	0.215084	0.149893	0.1492611	0.1015852	66.81051	0.1635343	0.066211	0.345304	0.910153	2.67833	0.246683	0.219961	0.222448	0.310908	0.1734996	0.8602963
1661	-28027.45	-27765.6	-261.8564	0.6625356	0.06247913	0.06247913	-0.00242565	0.142681	0.219321	0.141863	0.131299	0.215001	0.149835	0.1491943	0.09473838	67.14322	0.1635343	0.066211	0.345304	0.910153	2.67833	0.246683	0.219961	0.222448	0.310908	0.1467686	1.016527
1662	-28030.15	-27768.35	-261.8022	0.6688441	0.06183684	0.06183684	-0.00250562	0.143173	0.220078	0.142352	0.131751	0.215742	0.146904	0.1438763	0.09688683	67.40954	0.1635343	0.0675498	0.348451	0.912752	2.67125	0.246683	0.219961	0.222448	0.310908	0.1413707	1.017724
1663	-28029.48	-27769.72	-259.7542	0.6688441	0.06201721	0.06201721	0.00416603	0.143173	0.220078	0.142352	0.131751	0.215742	0.146904	0.1371133	0.09854965	66.99741	0.1635343	0.0675498	0.348451	0.912752	2.67125	0.246683	0.219961	0.222448	0.310908	0.1412794	0.9705121
1664	-28031.77	-27769.94	-261.832	0.6688441	0.05929674	0.05929674	0.006665447	0.14403	0.221395	0.143204	0.13254	0.217033	0.141798	0.1338763	0.1064675	67.90606	0.1635343	0.0675498	0.348451	0.912752	2.67125	0.246683	0.219961	0.222448	0.310908	0.1405418	0.9525732
1665	-28028.99	-27769.82	-259.176	0.6737108	0.05967019	0.05967019	0.0100577	0.14322	0.221604	0.143339	0.132665	0.217239	0.141933	0.1278856	0.08216992	67.31484	0.1635343	0.0685841	0.350858	0.914723	2.66584	0.244957	0.218422	0.220892	0.315729	0.1379433	0.9270882
1666	-28031.63	-27769.87	-261.7638	0.6932479	0.06044101	0.06044101	0.03179279	0.144139	0.223026	0.144259	0.1271	0.218633	0.142843	0.1215777	0.0963618	66.51106	0.1635343	0.0727466	0.360327	0.92234	2.64459	0.242117	0.219244	0.221722	0.316916	0.1533705	0.7927059
1667	-28029.53	-27768.95	-260.5866	0.6932479	0.0560093	0.0560093	0.02446201	0.14369	0.222331	0.143809	0.126704	0.217951	0.145516	0.1360698	0.09637986	66.54958	0.1635343	0.0727466	0.360327	0.92234	2.64459	0.242117	0.219244	0.221722	0.316916	0.1605318	0.847619
1668	-28029.1	-27767.54	-261.5558	0.6893294	0.05631592	0.05631592	0.03898777	0.153398	0.222034	0.143618	0.126535	0.209093	0.145322	0.1226446	0.09916582	66.69332	0.1635343	0.0719106	0.358452	0.920849	2.64879	0.242117	0.219244	0.221722	0.316916	0.1616324	0.7587874
1669	-28028.44	-27770.46	-257.9818	0.6296497	0.05718528	0.05718528	0.02371221	0.153398	0.222034	0.143618	0.126535	0.209093	0.145322	0.1095103	0.1024071	66.76434	0.1635343	0.0592752	0.328357	0.895723	2.71664	0.242117	0.219244	0.221722	0.316916	0.1332225	0.8220105
1670	-28030.77	-27772.98	-257.7896	0.6368934	0.05734015	0.05734015	0.02916626	0.151306	0.219006	0.141659	0.124809	0.206241	0.15698	0.1040562	0.1024182	66.91093	0.1635343	0.0607956	0.332169	0.899034	2.708	0.242117	0.219244	0.221722	0.316916	0.1332225	0.7810711
1671	-28038.23	-27780.24	-257.9884	0.7163379	0.05527081	0.05527081	0.03540309	0.150543	0.217902	0.140944	0.126098	0.205202	0.159311	0.09843847	0.1087244	67.23612	0.1635343	0.0776809	0.371138	0.930775	2.62041	0.242117	0.219244	0.221722	0.316916	0.1338416	0.7354851
1672	-28035.57	-27779.29	-256.2767	0.7163379	0.05620527	0.05620527	0.02072079	0.149451	0.210934	0.140374	0.125183	0.215902	0.158156	0.1136662	0.09542344	67.38183	0.1635343	0.0776809	0.371138	0.930775	2.62041	0.242117	0.219244	0.221722	0.316916	0.1343869	0.8458125
1673	-28037.01	-27778.64	-258.3763	0.7163379	0.05620527	0.05620527	0.0357002	0.149451	0.210934	0.140374	0.125183	0.215902	0.158156	0.08914689	0.09542344	68.27015	0.1635343	0.0776809	0.371138	0.930775	2.62041	0.242117	0.219244	0.221722	0.316916	0.1248471	0.7140486
