Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
4850	-28040.99	-27781.67	-259.3122	0.6505836	0.05685833	0.05685833	0.03291243	0.139646	0.193315	0.152703	0.143734	0.215937	0.154665	0.05315066	0.1120618	67.26747	0.1507158	0.063681	0.33925	0.905083	2.69199	0.247893	0.208229	0.223024	0.320854	0.08606309	0.6175779
4851	-28041.88	-27782.25	-259.6298	0.6282149	0.05945921	0.05945921	0.0275541	0.139697	0.193386	0.152759	0.143787	0.215649	0.154722	0.04302343	0.1276814	67.20128	0.1507158	0.0589746	0.327597	0.895058	2.71837	0.247893	0.208229	0.223024	0.320854	0.07057753	0.6095911
4852	-28041.5	-27781.14	-260.3628	0.6434433	0.05990728	0.05990728	0.02722567	0.139697	0.193386	0.152759	0.143787	0.215649	0.154722	0.04355403	0.1354194	66.85201	0.1507158	0.0621742	0.335577	0.901961	2.70029	0.247893	0.208229	0.223024	0.320854	0.0707797	0.6153463
4853	-28039.73	-27778.92	-260.8154	0.6589562	0.0574357	0.0574357	0.02483373	0.139697	0.193386	0.152759	0.143787	0.215649	0.154722	0.04655748	0.125551	67.44712	0.1507158	0.0654523	0.343503	0.908655	2.68239	0.247893	0.208229	0.223024	0.320854	0.07139121	0.6521458
4854	-28037.47	-27775.76	-261.7072	0.6589562	0.0574357	0.0574357	0.03727876	0.143026	0.192638	0.152168	0.14323	0.214814	0.154123	0.03714524	0.1252474	67.25487	0.1790794	0.0654523	0.343503	0.908655	2.68239	0.247893	0.208229	0.223024	0.320854	0.074424	0.499103
4855	-28039.18	-27774.61	-264.5631	0.6665272	0.05701108	0.05701108	0.03704681	0.143026	0.192638	0.152168	0.14323	0.214814	0.154123	0.0363279	0.1251357	67.13459	0.1790794	0.0670578	0.347299	0.911804	2.67384	0.247893	0.208229	0.223024	0.320854	0.07337471	0.4951011
4856	-28039.41	-27774.26	-265.1484	0.6416602	0.05713031	0.05713031	0.03976878	0.144095	0.194077	0.153305	0.1443	0.216419	0.147803	0.0363279	0.1232018	67.15623	0.1790794	0.0617986	0.334653	0.90117	2.70238	0.247893	0.208229	0.223024	0.320854	0.07609668	0.4773914
4857	-28042.45	-27781.69	-260.7634	0.6811439	0.0576553	0.0576553	0.02204263	0.147898	0.199199	0.130959	0.148109	0.222131	0.151704	0.05433007	0.1528105	68.05683	0.1790794	0.070166	0.354496	0.917675	2.65766	0.247893	0.208229	0.223024	0.320854	0.0763727	0.7113808
4858	-28048.48	-27786.79	-261.6918	0.7019164	0.05779318	0.05779318	0.02780662	0.145102	0.199853	0.131389	0.148595	0.22286	0.152202	0.05460883	0.1568898	68.84152	0.1790794	0.0745977	0.364433	0.925576	2.63539	0.247893	0.208229	0.223024	0.320854	0.08241545	0.6626043
4859	-28042.68	-27781.47	-261.2117	0.6847185	0.05463592	0.05463592	0.02341948	0.149291	0.205622	0.135182	0.152884	0.200426	0.156595	0.06582349	0.1570315	69.4598	0.1790794	0.0709276	0.35623	0.919071	2.65377	0.247893	0.208229	0.223024	0.320854	0.08924297	0.7375762
4860	-28037.84	-27780.03	-257.8144	0.6684767	0.05244936	0.05244936	0.02422536	0.146764	0.202142	0.149818	0.150297	0.197034	0.153945	0.06526145	0.1355163	68.98137	0.1790794	0.0674718	0.348269	0.912602	2.67166	0.247893	0.208229	0.223024	0.320854	0.08948681	0.7292857
4861	-28029.68	-27772.37	-257.3132	0.6705391	0.05452951	0.05452951	0.02507433	0.145055	0.199788	0.148073	0.148546	0.206386	0.152152	0.06424207	0.114253	69.49486	0.1790794	0.0679099	0.349292	0.913442	2.66936	0.247893	0.208229	0.223024	0.320854	0.08931641	0.719264
4862	-28032.87	-27775.28	-257.5932	0.6407038	0.05288418	0.05288418	0.02813747	0.142095	0.195711	0.158103	0.15287	0.202174	0.149047	0.06361049	0.1111972	68.97949	0.1790794	0.0615972	0.334156	0.900744	2.7035	0.247893	0.208229	0.223024	0.320854	0.09174795	0.6933178
4863	-28035.59	-27775.77	-259.8225	0.6459358	0.05225862	0.05225862	0.01511916	0.143079	0.17185	0.159198	0.153929	0.221864	0.15008	0.07663846	0.09355559	69.25015	0.1790794	0.0626998	0.336864	0.903059	2.69738	0.247893	0.208229	0.223024	0.320854	0.09175762	0.8352272
4864	-28038.21	-27777.95	-260.2653	0.6438927	0.05235888	0.05235888	0.01503648	0.134365	0.223214	0.149502	0.144554	0.208351	0.140015	0.08136115	0.09675844	68.95531	0.1790794	0.062269	0.335809	0.90216	2.69976	0.247893	0.208229	0.223024	0.320854	0.09639763	0.8440161
4865	-28040.24	-27780.14	-260.0985	0.6279441	0.05244328	0.05244328	0.01856455	0.134221	0.222976	0.143606	0.151202	0.208129	0.139866	0.08043644	0.09897818	69.66247	0.1790794	0.0589179	0.327453	0.894932	2.7187	0.247893	0.208229	0.223024	0.320854	0.09900099	0.8124812
4866	-28040.26	-27781.07	-259.1909	0.6130968	0.05244328	0.05244328	0.01189594	0.134221	0.222976	0.143606	0.151202	0.208129	0.139866	0.08516353	0.1102588	69.57841	0.1790794	0.05582	0.319474	0.887856	2.73685	0.247893	0.208229	0.223024	0.320854	0.09705948	0.8774366
4867	-28032.96	-27773.43	-259.5355	0.6371479	0.05568965	0.05568965	0.0175867	0.13771	0.228772	0.147339	0.129138	0.213539	0.143502	0.0925096	0.1109113	69.6136	0.1790794	0.0608491	0.332302	0.899149	2.7077	0.247893	0.208229	0.223024	0.320854	0.1100963	0.8402608
4868	-28040.04	-27781.65	-258.3851	0.6353842	0.05568965	0.05568965	0.01616328	0.137417	0.228284	0.150761	0.128862	0.211479	0.143196	0.09328537	0.1092009	69.14679	0.1790794	0.0604784	0.331379	0.89835	2.70979	0.247893	0.208229	0.223024	0.320854	0.1094486	0.8523209
4869	-28040.52	-27780.62	-259.8999	0.6353842	0.05877624	0.05877624	0.01099802	0.137653	0.228677	0.151021	0.129084	0.210121	0.143443	0.09835973	0.1095614	69.90679	0.1790794	0.0604784	0.331379	0.89835	2.70979	0.247893	0.208229	0.223024	0.320854	0.1093578	0.8994308
4870	-28031.71	-27773.8	-257.9094	0.6718644	0.0584993	0.0584993	0.02314218	0.143933	0.186475	0.164924	0.134973	0.219707	0.149987	0.09449403	0.103179	68.49818	0.1642797	0.0681916	0.349947	0.913979	2.66788	0.247893	0.208229	0.223024	0.320854	0.1176362	0.8032733
4871	-28035.9	-27778.28	-257.624	0.712251	0.05694638	0.05694638	0.02268536	0.143933	0.186475	0.164924	0.134973	0.219707	0.149987	0.09613062	0.1137152	68.84777	0.1642797	0.0768068	0.369254	0.929325	2.62461	0.247893	0.208229	0.223024	0.320854	0.118816	0.8090714
4872	-28033.73	-27775.12	-258.6128	0.6678203	0.05849118	0.05849118	0.01231602	0.143822	0.191233	0.164797	0.130741	0.219537	0.14987	0.1065	0.1042853	68.41611	0.1642797	0.0673324	0.347943	0.912334	2.67239	0.247893	0.208229	0.223024	0.320854	0.118816	0.8963437
4873	-28029.82	-27771.16	-258.6672	0.673009	0.05851969	0.05851969	0.01460835	0.143822	0.191233	0.164797	0.130741	0.219537	0.14987	0.1072499	0.09827817	68.33853	0.1642797	0.0684349	0.350512	0.914441	2.66661	0.245828	0.214822	0.221167	0.318183	0.1218583	0.8801202
4874	-28031.81	-27772.77	-259.0358	0.6988348	0.05851969	0.05851969	0.01453049	0.150824	0.189669	0.163449	0.129672	0.217742	0.148645	0.1008309	0.09827817	69.18621	0.1642797	0.0739394	0.36298	0.924436	2.63864	0.245828	0.214822	0.221167	0.318183	0.1153614	0.8740437
4875	-28031.74	-27774.51	-257.2291	0.6878521	0.05874931	0.05874931	0.01453049	0.151709	0.190783	0.164408	0.130433	0.213149	0.149517	0.1008309	0.1004374	69.01478	0.1642797	0.0715956	0.357742	0.920282	2.65038	0.245828	0.214822	0.221167	0.318183	0.1153614	0.8740437
4876	-28035.47	-27778.16	-257.3055	0.6334991	0.05873598	0.05873598	0.009965958	0.148547	0.20765	0.160982	0.127714	0.208706	0.146401	0.1053954	0.1011112	69.99574	0.1642797	0.0600826	0.330388	0.897492	2.71204	0.245828	0.214822	0.221167	0.318183	0.1153614	0.913611
4877	-28037.42	-27779.65	-257.766	0.6678859	0.06034191	0.06034191	0.02007526	0.150027	0.199755	0.162586	0.128987	0.210785	0.14786	0.1047566	0.1011112	69.57152	0.1642797	0.0673463	0.347975	0.912361	2.67232	0.245828	0.214822	0.221167	0.318183	0.1248319	0.8391816
4878	-28031.29	-27773.93	-257.358	0.6678859	0.05975606	0.05975606	0.01996772	0.150027	0.199755	0.162586	0.128987	0.210785	0.14786	0.1009308	0.1010721	69.65045	0.1642797	0.0673463	0.347975	0.912361	2.67232	0.245828	0.214822	0.221167	0.318183	0.1208986	0.834839
4879	-28034.38	-27777.48	-256.9026	0.6596955	0.0621885	0.0621885	0.02793703	0.150027	0.199755	0.162586	0.128987	0.210785	0.14786	0.09290681	0.09937098	69.59074	0.1642797	0.065609	0.343876	0.908965	2.68155	0.245828	0.214822	0.221167	0.318183	0.1208438	0.7688171
4880	-28037.1	-27779.06	-258.0374	0.6780192	0.06232264	0.06232264	0.01650219	0.150027	0.199755	0.162586	0.128987	0.210785	0.14786	0.0923806	0.09958567	69.70525	0.1642797	0.0695007	0.352972	0.916442	2.66109	0.245828	0.214822	0.221167	0.318183	0.1088828	0.8484408
4881	-28036.12	-27778.91	-257.2045	0.6780192	0.06085584	0.06085584	0.01889744	0.150445	0.20031	0.163038	0.129346	0.20859	0.148271	0.09101529	0.1027455	69.37889	0.1642797	0.0695007	0.352972	0.916442	2.66109	0.245828	0.214822	0.221167	0.318183	0.1099127	0.8280687
4882	-28038.69	-27782.28	-256.4076	0.6707624	0.05456465	0.05456465	0.02554579	0.150445	0.20031	0.163038	0.129346	0.20859	0.148271	0.1006762	0.1016727	68.3693	0.1642797	0.0679574	0.349402	0.913533	2.66911	0.245828	0.214822	0.221167	0.318183	0.126222	0.7976121
4883	-28039.12	-27782.76	-256.3615	0.6724988	0.05466325	0.05466325	0.02035449	0.141866	0.205429	0.167204	0.132651	0.21392	0.13893	0.1046382	0.1016727	67.58538	0.1642797	0.0683264	0.35026	0.914235	2.66718	0.245828	0.214822	0.221167	0.318183	0.1249927	0.8371545
4884	-28047.35	-27788.09	-259.26	0.6948625	0.05455665	0.05455665	0.01452116	0.141866	0.205429	0.167204	0.132651	0.21392	0.13893	0.1046382	0.1013299	67.90613	0.1642797	0.0730913	0.361096	0.92295	2.64286	0.245828	0.214822	0.221167	0.318183	0.1191594	0.8781366
4885	-28046.77	-27787.46	-259.3077	0.6991928	0.05414338	0.05414338	0.01417921	0.141866	0.205429	0.167204	0.132651	0.21392	0.13893	0.1043876	0.1008667	68.46068	0.1642797	0.0740159	0.363149	0.924569	2.63827	0.245828	0.214822	0.221167	0.318183	0.1185668	0.8804116
4886	-28045.49	-27786.44	-259.0523	0.6993186	0.05395431	0.05395431	0.01855912	0.141819	0.205361	0.16748	0.132607	0.213849	0.138884	0.1028926	0.1037481	68.70956	0.1642797	0.0740427	0.363208	0.924616	2.63813	0.245828	0.214822	0.221167	0.318183	0.1214517	0.8471894
4887	-28044.94	-27787.12	-257.8154	0.7214217	0.05395431	0.05395431	0.01909102	0.141819	0.205361	0.16748	0.132607	0.213849	0.138884	0.1024323	0.1043864	68.9595	0.1642797	0.0787686	0.373465	0.932555	2.61521	0.245828	0.214822	0.221167	0.318183	0.1215233	0.8429024
4888	-28048.15	-27790.66	-257.4886	0.7486397	0.05515918	0.05515918	0.01365077	0.155477	0.199631	0.162807	0.128907	0.207883	0.145295	0.08490009	0.1162786	68.17043	0.1642797	0.0845935	0.385604	0.94164	2.58816	0.245828	0.214822	0.221167	0.318183	0.09855085	0.861485
4889	-28034.77	-27777.98	-256.7916	0.629306	0.05284434	0.05284434	0.01672357	0.155477	0.199631	0.162807	0.128907	0.207883	0.145295	0.08494654	0.1131126	69.27096	0.1642797	0.0592032	0.328175	0.895564	2.71706	0.245828	0.214822	0.221167	0.318183	0.1016701	0.8355115
4890	-28030.1	-27774.28	-255.8173	0.6727639	0.0527966	0.0527966	0.03494132	0.155452	0.199598	0.162943	0.128886	0.207849	0.145272	0.08141405	0.1153973	69.95225	0.1642797	0.0683828	0.350391	0.914342	2.66688	0.245828	0.214822	0.221167	0.318183	0.1163554	0.6997017
4891	-28035.38	-27776.2	-259.1806	0.655409	0.05370983	0.05370983	0.04241164	0.150866	0.19371	0.158137	0.153931	0.201717	0.141639	0.0751081	0.1312694	69.83982	0.1642797	0.0647013	0.341709	0.907153	2.68644	0.245828	0.214822	0.221167	0.318183	0.1175197	0.6391105
4892	-28037.16	-27775.87	-261.2918	0.655409	0.05370983	0.05370983	0.04417492	0.14829	0.190403	0.151089	0.151303	0.219696	0.13922	0.06360135	0.1212054	69.91156	0.1642797	0.0647013	0.341709	0.907153	2.68644	0.239425	0.216646	0.223045	0.320884	0.1077763	0.5901239
4893	-28038.16	-27778.06	-260.0984	0.655409	0.05429851	0.05429851	0.0280499	0.144689	0.18578	0.147421	0.147629	0.214362	0.16012	0.0712259	0.124589	68.92721	0.1642797	0.0647013	0.341709	0.907153	2.68644	0.239425	0.216646	0.223045	0.320884	0.0992758	0.7174548
4894	-28035.18	-27774.64	-260.5472	0.6731267	0.05596134	0.05596134	0.03352266	0.144689	0.18578	0.147421	0.147629	0.214362	0.16012	0.06835266	0.12288	69.37222	0.1642797	0.0684599	0.35057	0.914488	2.66648	0.239425	0.216646	0.223045	0.320884	0.1018753	0.6709443
4895	-28030.47	-27768.65	-261.8121	0.6553353	0.05630188	0.05630188	0.03018102	0.142603	0.197522	0.145294	0.1455	0.21127	0.157811	0.07814007	0.1214436	69.66037	0.1642797	0.0646857	0.341671	0.907122	2.68652	0.246427	0.214651	0.220992	0.31793	0.1083211	0.7213745
4896	-28031.42	-27769.78	-261.6406	0.677189	0.05601205	0.05601205	0.03357782	0.144987	0.200825	0.147724	0.131633	0.21438	0.16045	0.07699344	0.1346881	69.73397	0.1642797	0.069324	0.352566	0.916113	2.662	0.246427	0.214651	0.220992	0.31793	0.1105713	0.6963242
4897	-28029.3	-27769.31	-259.9884	0.6871276	0.05588947	0.05588947	0.02901903	0.144746	0.20049	0.147478	0.131414	0.21569	0.160182	0.08242029	0.1329137	69.29478	0.1642797	0.0714411	0.357393	0.920003	2.65116	0.246427	0.214651	0.220992	0.31793	0.1114393	0.7395979
4898	-28032.67	-27772.21	-260.456	0.7169886	0.05364765	0.05364765	0.02308791	0.143738	0.206055	0.146451	0.130499	0.214189	0.159067	0.08742331	0.133127	69.56913	0.1642797	0.0778201	0.371437	0.931005	2.61974	0.246427	0.214651	0.220992	0.31793	0.1105112	0.7910808
4899	-28035.45	-27772.39	-263.0527	0.7169886	0.05555453	0.05555453	0.01123117	0.147781	0.183725	0.15057	0.134169	0.220213	0.163541	0.098657	0.1339984	69.14517	0.1642797	0.0778201	0.371437	0.931005	2.61974	0.246427	0.214651	0.220992	0.31793	0.1098882	0.8977946
4900	-28033.15	-27773.84	-259.3173	0.7169886	0.05394298	0.05394298	0.01913602	0.147781	0.183725	0.15057	0.134169	0.220213	0.163541	0.09587548	0.1103411	68.85467	0.1642797	0.0778201	0.371437	0.931005	2.61974	0.246427	0.214651	0.220992	0.31793	0.1150115	0.8336165
4901	-28038.29	-27775.92	-262.3721	0.7169886	0.05394298	0.05394298	0.04277296	0.150391	0.186975	0.153235	0.136543	0.224109	0.148746	0.06883071	0.115127	68.31589	0.1642797	0.0778201	0.371437	0.931005	2.61974	0.246427	0.214651	0.220992	0.31793	0.1116037	0.6167423
4902	-28032.43	-27773.82	-258.6097	0.7206974	0.05592349	0.05592349	0.03235585	0.150391	0.186975	0.153235	0.136543	0.224109	0.148746	0.06889918	0.1202774	66.98131	0.1642797	0.0786136	0.373134	0.932303	2.61595	0.246427	0.214651	0.220992	0.31793	0.101255	0.6804519
4903	-28031.9	-27772.8	-259.1035	0.6884102	0.05631905	0.05631905	0.03406857	0.150391	0.186975	0.153235	0.136543	0.224109	0.148746	0.06718647	0.129615	67.83611	0.1642797	0.0717146	0.35801	0.920497	2.64978	0.246427	0.214651	0.220992	0.31793	0.101255	0.663537
4904	-28026.81	-27770.32	-256.4967	0.6970743	0.05416077	0.05416077	0.03750668	0.150391	0.186975	0.153235	0.136543	0.224109	0.148746	0.06651808	0.1274118	67.57876	0.1642797	0.0735634	0.362146	0.923779	2.64051	0.246427	0.214651	0.220992	0.31793	0.1040248	0.6394446
4905	-28029.49	-27770.72	-258.7662	0.6785546	0.05424753	0.05424753	0.03522924	0.143006	0.205385	0.14571	0.129839	0.213105	0.162955	0.06404546	0.1293322	68.41774	0.1642797	0.0696147	0.353233	0.916655	2.6605	0.246427	0.214651	0.220992	0.31793	0.0992747	0.6451338
4906	-28030.87	-27772.89	-257.9806	0.669525	0.05408338	0.05408338	0.03587239	0.143006	0.205385	0.14571	0.129839	0.213105	0.162955	0.06370256	0.1352352	67.08104	0.1642797	0.0676944	0.348789	0.91303	2.67049	0.246427	0.214651	0.220992	0.31793	0.09957495	0.6397448
4907	-28033.33	-27774.77	-258.5537	0.669525	0.05408338	0.05408338	0.03712028	0.143006	0.205385	0.14571	0.129839	0.213105	0.162955	0.06283141	0.1379776	67.15174	0.1642797	0.0676944	0.348789	0.91303	2.67049	0.246427	0.214651	0.220992	0.31793	0.09995169	0.6286178
4908	-28034.86	-27776.2	-258.6607	0.6919154	0.05454592	0.05454592	0.04511414	0.138606	0.206439	0.146458	0.130505	0.214199	0.163791	0.05496362	0.1381867	66.93965	0.1642797	0.0724623	0.359691	0.921835	2.64601	0.246427	0.214651	0.220992	0.31793	0.1000778	0.5492091
4909	-28033.74	-27775.5	-258.2442	0.6975668	0.05454592	0.05454592	0.02550799	0.138606	0.206439	0.146458	0.130505	0.214199	0.163791	0.07252357	0.1201713	66.4401	0.1642797	0.0736686	0.36238	0.923963	2.63999	0.246427	0.214651	0.220992	0.31793	0.09803156	0.7397982
4910	-28038.53	-27778.03	-260.5004	0.7203131	0.05454592	0.05454592	0.03451925	0.142496	0.212232	0.150568	0.134167	0.22021	0.140327	0.06474965	0.1238678	67.37359	0.1642797	0.0785314	0.372959	0.932169	2.61634	0.246427	0.214651	0.220992	0.31793	0.09926889	0.6522652
4911	-28037.66	-27776.56	-261.1011	0.6625596	0.05454592	0.05454592	0.0310581	0.142842	0.212748	0.150934	0.134493	0.220745	0.138238	0.07144374	0.1107764	66.96743	0.1642797	0.066216	0.345316	0.910163	2.67831	0.246427	0.214651	0.220992	0.31793	0.1025018	0.6969996
4912	-28035.92	-27775.21	-260.7074	0.6625596	0.05671866	0.05671866	0.0289661	0.141407	0.21061	0.149374	0.133142	0.218526	0.146942	0.07810463	0.1104438	66.9537	0.1642797	0.066216	0.345316	0.910163	2.67831	0.246427	0.214651	0.220992	0.31793	0.1070707	0.7294676
4913	-28040.75	-27778.56	-262.1963	0.6901095	0.05662923	0.05662923	0.0239997	0.143572	0.213835	0.151662	0.121276	0.221873	0.147783	0.08129849	0.1134706	67.34595	0.1642797	0.072077	0.358826	0.921147	2.64795	0.246427	0.214651	0.220992	0.31793	0.1052982	0.7720787
4914	-28040.51	-27776.12	-264.3903	0.6693465	0.06116639	0.06116639	0.02188152	0.143572	0.213835	0.151662	0.121276	0.221873	0.147783	0.08042769	0.1312272	66.8193	0.1642797	0.0676565	0.348701	0.912957	2.67069	0.246427	0.214651	0.220992	0.31793	0.1023092	0.7861236
4915	-28042.59	-27776.87	-265.7117	0.6388453	0.06363752	0.06363752	0.02096857	0.143125	0.213169	0.15119	0.120899	0.224294	0.147323	0.0756964	0.1300619	67.09185	0.1642797	0.0612061	0.333188	0.899913	2.70569	0.246427	0.214651	0.220992	0.31793	0.09666498	0.7830799
4916	-28039.06	-27777.21	-261.8477	0.625767	0.06468415	0.06468415	0.02125132	0.150979	0.185568	0.159246	0.127533	0.221266	0.155407	0.07541366	0.1131368	66.76801	0.1642797	0.0584622	0.326295	0.893916	2.72133	0.246427	0.214651	0.220992	0.31793	0.09666498	0.7801549
4917	-28038.37	-27777.72	-260.6539	0.625767	0.06484443	0.06484443	0.02193764	0.145832	0.179242	0.153818	0.14862	0.213723	0.158764	0.07765876	0.1137991	66.57274	0.1642797	0.0584622	0.326295	0.893916	2.72133	0.246427	0.214651	0.220992	0.31793	0.0995964	0.7797346
4918	-28040.55	-27780.95	-259.6043	0.625767	0.06484443	0.06484443	0.01752013	0.149984	0.184344	0.158196	0.124386	0.219807	0.163283	0.07765876	0.1249624	66.62891	0.1642797	0.0584622	0.326295	0.893916	2.72133	0.246427	0.214651	0.220992	0.31793	0.09517889	0.8159242
4919	-28035.17	-27776.21	-258.9575	0.644229	0.06646016	0.06646016	0.03729384	0.152814	0.187824	0.142308	0.126734	0.223956	0.166365	0.06789664	0.1280803	67.12224	0.1642797	0.0623398	0.335983	0.902308	2.69937	0.246427	0.214651	0.220992	0.31793	0.1051905	0.6454637
4920	-28033.42	-27774.45	-258.9684	0.645675	0.0663044	0.0663044	0.03831653	0.152814	0.187824	0.142308	0.126734	0.223956	0.166365	0.06747942	0.1276924	66.18025	0.1642797	0.0626448	0.33673	0.902945	2.69768	0.246427	0.214651	0.220992	0.31793	0.1057959	0.6378262
4921	-28032.15	-27773.91	-258.2354	0.632126	0.06100711	0.06100711	0.02033251	0.152814	0.187824	0.142308	0.126734	0.223956	0.166365	0.08646032	0.1234492	66.38006	0.1642797	0.0597944	0.329665	0.896864	2.71368	0.246427	0.214651	0.220992	0.31793	0.1067928	0.8096079
4922	-28030.44	-27773	-257.4367	0.6690747	0.05826402	0.05826402	0.03571904	0.153942	0.189209	0.143357	0.127669	0.225607	0.160216	0.07232068	0.1306091	66.98986	0.1642797	0.0675988	0.348566	0.912846	2.67099	0.246427	0.214651	0.220992	0.31793	0.1080397	0.6693897
4923	-28034.95	-27772.93	-262.0222	0.6789418	0.05465044	0.05465044	0.04749623	0.156556	0.188624	0.142914	0.127274	0.22491	0.159721	0.06225225	0.1211146	66.87989	0.1642797	0.0696971	0.353423	0.916808	2.66007	0.246427	0.214651	0.220992	0.31793	0.1097485	0.5672266
4924	-28032.7	-27772.77	-259.9323	0.6838821	0.0548723	0.0548723	0.04796389	0.156556	0.188624	0.142914	0.127274	0.22491	0.159721	0.06244055	0.1300853	66.78525	0.1642797	0.0707493	0.355825	0.918746	2.65468	0.246427	0.214651	0.220992	0.31793	0.1104044	0.5655619
4925	-28034.52	-27771.63	-262.8847	0.6838821	0.05730383	0.05730383	0.04073029	0.157092	0.189271	0.143404	0.124284	0.225681	0.160268	0.06625321	0.1257254	66.13809	0.1642797	0.0707493	0.355825	0.918746	2.65468	0.246427	0.214651	0.220992	0.31793	0.1069835	0.6192844
4926	-28036.41	-27774.69	-261.7241	0.6637399	0.05730383	0.05730383	0.0387387	0.157092	0.189271	0.143404	0.124284	0.225681	0.160268	0.06723448	0.1255676	66.06534	0.1642797	0.0664664	0.345907	0.910653	2.67697	0.246427	0.214651	0.220992	0.31793	0.1059732	0.6344481
4927	-28048.78	-27783.94	-264.8404	0.6453672	0.05730383	0.05730383	0.05305896	0.157092	0.189271	0.143404	0.124284	0.225681	0.160268	0.05784117	0.1204158	66.81206	0.1642797	0.0625799	0.336571	0.90281	2.69804	0.246427	0.214651	0.220992	0.31793	0.1109001	0.5215609
4928	-28039.5	-27779.46	-260.0324	0.6678806	0.05682876	0.05682876	0.02162786	0.153586	0.185046	0.159428	0.124607	0.220643	0.156691	0.08023699	0.1212703	66.7213	0.1642797	0.0673452	0.347973	0.912359	2.67232	0.246427	0.214651	0.220992	0.31793	0.1018648	0.7876808
4929	-28043.38	-27782.3	-261.0865	0.7154856	0.05682876	0.05682876	0.01705548	0.155594	0.187466	0.161513	0.115181	0.223528	0.156717	0.08412115	0.1266813	67.78598	0.1642797	0.0774986	0.370746	0.930474	2.62128	0.246427	0.214651	0.220992	0.31793	0.1011766	0.8314286
4930	-28034.1	-27774.65	-259.4522	0.6802295	0.05682876	0.05682876	0.0279566	0.154619	0.186291	0.151291	0.129936	0.222128	0.155735	0.06948874	0.1272228	67.4998	0.1642797	0.0699713	0.354051	0.917316	2.65866	0.243403	0.212018	0.230549	0.314029	0.09744534	0.7131048
4931	-28034.69	-27772.99	-261.7007	0.6802295	0.05682876	0.05682876	0.03764121	0.154619	0.186291	0.151291	0.129936	0.222128	0.155735	0.06594981	0.1263968	66.98054	0.1642797	0.0699713	0.354051	0.917316	2.65866	0.243403	0.212018	0.230549	0.314029	0.103591	0.6366364
4932	-28034.05	-27774.74	-259.314	0.6824089	0.05713442	0.05713442	0.03134681	0.153044	0.186638	0.151572	0.130178	0.222542	0.156025	0.06575825	0.1310771	67.4513	0.1642797	0.0704354	0.355111	0.918171	2.65628	0.243403	0.212018	0.230549	0.314029	0.09710505	0.6771867
4933	-28035.51	-27774.64	-260.8763	0.6930549	0.05713236	0.05713236	0.03948831	0.154637	0.193434	0.14977	0.131533	0.212978	0.157649	0.06511495	0.1176516	66.22586	0.1795402	0.0727054	0.360235	0.922267	2.64479	0.243403	0.212018	0.230549	0.314029	0.1046033	0.6224945
4934	-28033.23	-27772.09	-261.142	0.7198988	0.05228735	0.05228735	0.02795051	0.154637	0.193434	0.14977	0.131533	0.212978	0.157649	0.07482267	0.1176516	66.53201	0.1795402	0.0784427	0.37277	0.932025	2.61676	0.243403	0.212018	0.230549	0.314029	0.1027732	0.7280369
4935	-28034.59	-27775.79	-258.8063	0.7353544	0.05252055	0.05252055	0.03769434	0.151219	0.205706	0.146459	0.128625	0.213827	0.154164	0.0728813	0.1177962	66.42403	0.1795402	0.0817503	0.379744	0.937297	2.60121	0.243403	0.212018	0.230549	0.314029	0.1105756	0.6591081
4936	-28036.87	-27777.52	-259.342	0.7046775	0.05391258	0.05391258	0.01660066	0.151219	0.205706	0.146459	0.128625	0.213827	0.154164	0.0901954	0.1169306	66.11609	0.1795402	0.0751877	0.365729	0.926589	2.63249	0.243403	0.212018	0.230549	0.314029	0.1067961	0.8445574
4937	-28035.04	-27775.14	-259.9015	0.7046775	0.05359667	0.05359667	0.01506324	0.151219	0.205706	0.146459	0.128625	0.213827	0.154164	0.09173282	0.1125209	66.06643	0.1795402	0.0751877	0.365729	0.926589	2.63249	0.240321	0.221998	0.227629	0.310052	0.1067961	0.8589533
4938	-28036.83	-27774.63	-262.1978	0.7060403	0.05334942	0.05334942	0.01832949	0.151219	0.205706	0.146459	0.128625	0.213827	0.154164	0.09173282	0.1060454	66.07514	0.1795402	0.0754789	0.366366	0.927086	2.63107	0.240321	0.221998	0.227629	0.310052	0.1100623	0.8334626
4939	-28039.81	-27776.3	-263.5051	0.6990624	0.05745552	0.05745552	0.0146964	0.151219	0.205706	0.146459	0.128625	0.213827	0.154164	0.09536591	0.1304552	66.67205	0.1795402	0.073988	0.363087	0.92452	2.6384	0.240321	0.221998	0.227629	0.310052	0.1100623	0.866472
4940	-28034.64	-27772.48	-262.1611	0.6990624	0.05744311	0.05744311	0.03232359	0.151677	0.20633	0.146903	0.125983	0.214475	0.154632	0.09159968	0.1304552	66.8246	0.1795402	0.073988	0.363087	0.92452	2.6384	0.240321	0.221998	0.227629	0.310052	0.1239233	0.7391645
4941	-28037.93	-27774.81	-263.1197	0.7031147	0.05744311	0.05744311	0.03387252	0.144327	0.196331	0.169521	0.119878	0.204082	0.165862	0.0887915	0.1282686	66.89185	0.1795402	0.0748537	0.364996	0.926017	2.63413	0.240049	0.221746	0.228504	0.309701	0.122664	0.7238594
