Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
180	1780.263	-509.4147	2289.678	0.4779097	0.001523174	0.001523174	0.03675119	0.198803	0.273667	0.124536	0.0471337	0.348298	0.00756183	0.3199648	2.235368	49.02628	0.7613988	0.0293701	0.23725	0.803505	2.92988	0.245749	0.251951	0.232265	0.270035	0.356716	0.8969735
181	1779.49	-510.8444	2290.334	0.32655	0.001194879	0.001194879	0.03383658	0.144458	0.198857	0.0904926	0.0342492	0.526448	0.00549472	0.3214699	2.988013	48.83474	0.7613988	0.00769429	0.125244	0.63781	3.22925	0.200663	0.209635	0.262857	0.326845	0.3553065	0.9047679
182	1779.728	-511.3749	2291.103	0.3356881	0.001828905	0.001828905	0.04401228	0.139086	0.191462	0.0871275	0.0172954	0.556783	0.00824527	0.3206785	3.126048	49.23678	0.4033573	0.00863157	0.132394	0.651145	3.20783	0.196151	0.211229	0.263288	0.329331	0.3646908	0.8793162
183	1778.87	-514.1017	2292.972	0.335219	0.001705892	0.001705892	0.03831708	0.102355	0.192042	0.141354	0.0167586	0.539501	0.00798934	0.3087594	2.892246	49.2429	0.4033573	0.0085821	0.132027	0.650474	3.20892	0.182024	0.227823	0.335197	0.254957	0.3470765	0.8896005
184	1778.357	-513.5307	2291.888	0.223892	0.002632403	0.002632403	0.04068226	0.101463	0.203515	0.160301	0.0174479	0.506826	0.0104479	0.31004	2.955621	47.55266	0.4555009	0.00110957	0.0485952	0.443105	3.50719	0.19035	0.225504	0.331785	0.252361	0.3507222	0.8840043
185	1775.901	-512.4346	2288.336	0.2236248	0.00239012	0.00239012	0.008896266	0.0945928	0.204214	0.160852	0.0175079	0.508569	0.0142643	0.3536646	3.383755	47.12697	0.4555009	0.00110142	0.0484191	0.442473	3.50801	0.198889	0.284142	0.253285	0.263683	0.3625609	0.9754627
186	1779.458	-510.6418	2290.1	0.217556	0.002408901	0.002408901	0.07846259	0.101376	0.218859	0.115279	0.0186448	0.529896	0.0159455	0.2840983	3.373687	47.42233	0.4555009	0.00092722	0.0444776	0.427908	3.52669	0.175662	0.250959	0.285637	0.287742	0.3625609	0.7835878
187	1777.13	-514.654	2291.784	0.2188002	0.003239819	0.003239819	0.03660206	0.075109	0.225604	0.118832	0.0192194	0.546228	0.0150079	0.2830955	3.012056	47.13691	0.4555009	0.000961283	0.0452764	0.430925	3.52284	0.170923	0.279524	0.269575	0.279978	0.3196975	0.8855103
188	1771.591	-518.7598	2290.351	0.2116472	0.003254621	0.003254621	-0.03186938	0.0853412	0.256338	0.192626	0.0218377	0.426804	0.0170525	0.338354	2.998695	46.7829	0.4555009	0.000776695	0.0407533	0.413367	3.5451	0.181332	0.296547	0.285993	0.236128	0.3064846	1.103984
189	1775.026	-514.9189	2289.945	0.2123149	0.003254621	0.003254621	0.002736024	0.0429922	0.347323	0.17554	0.0142893	0.397809	0.0220465	0.338354	2.814982	46.57273	0.4555009	0.000792794	0.0411683	0.415028	3.54301	0.196193	0.205794	0.309431	0.288581	0.34109	0.9919786
190	1776.062	-513.0093	2289.071	0.2461332	0.003393195	0.003393195	0.01996105	0.0397362	0.285548	0.185222	0.0117478	0.433694	0.0440525	0.3247275	2.850179	46.28326	0.6014639	0.00193641	0.063912	0.49326	3.44089	0.19379	0.203273	0.305641	0.297296	0.3446886	0.9420896
191	1781.005	-508.075	2289.08	0.4016891	0.002346258	0.002346258	0.04884171	0.0467751	0.323215	0.209655	0.0132975	0.357194	0.0498636	0.2879452	3.04094	45.6417	0.6529384	0.0169588	0.183017	0.733102	3.06692	0.217079	0.227702	0.253777	0.301441	0.3367869	0.8549774
192	1778.105	-509.8255	2287.931	0.3969029	0.002267794	0.002267794	0.05830157	0.035133	0.160387	0.348218	0.0144333	0.387706	0.0541229	0.2794266	3.052488	45.04656	0.6529384	0.0162701	0.179439	0.727907	3.07638	0.236179	0.203162	0.290069	0.270589	0.3377282	0.8273713
193	1778.155	-511.4401	2289.596	0.3797668	0.002242242	0.002242242	-0.02697491	0.0261045	0.161888	0.351476	0.0145684	0.391334	0.0546293	0.3767925	2.966937	45.65325	0.6529384	0.0139069	0.166487	0.708423	3.11118	0.215826	0.200531	0.316557	0.267086	0.3498176	1.077111
194	1778.13	-508.7348	2286.865	0.3275236	0.001640634	0.001640634	-0.02741336	0.0274577	0.246111	0.369696	0.0153236	0.283951	0.0574612	0.3772309	2.896202	44.08954	0.6529384	0.00779148	0.126006	0.639257	3.22694	0.18919	0.260293	0.29859	0.251927	0.3498176	1.078365
195	1776.626	-509.3674	2285.994	0.4572766	0.001645125	0.001645125	0.008028801	0.0349525	0.221219	0.332304	0.012595	0.347279	0.0516495	0.3402953	2.908615	44.34568	0.6529384	0.0257696	0.223113	0.786508	2.96461	0.212972	0.244581	0.280566	0.261881	0.3483241	0.9769502
196	1782.039	-508.5662	2290.606	0.4424815	0.001674427	0.001674427	0.04186919	0.0380112	0.153595	0.361384	0.0131708	0.37767	0.0561693	0.2918933	3.17325	44.80303	0.6669405	0.0232895	0.212719	0.773444	2.99055	0.21485	0.248109	0.284613	0.252428	0.3337625	0.8745539
197	1782.226	-508.9513	2291.177	0.4292992	0.001674427	0.001674427	0.02884475	0.0562029	0.181923	0.311163	0.0132798	0.380796	0.0566344	0.2918933	3.157828	45.79438	0.6669405	0.0211582	0.203284	0.761134	3.01442	0.252724	0.221983	0.252528	0.272765	0.320738	0.9100676
198	1776.64	-511.9094	2288.549	0.4292992	0.002000544	0.002000544	-0.008804175	0.0547005	0.206864	0.299774	0.0129248	0.370616	0.0551204	0.3252771	2.750174	45.06541	0.6669405	0.0211582	0.203284	0.761134	3.01442	0.250312	0.219864	0.259662	0.270161	0.3164729	1.02782
199	1777.198	-510.2452	2287.443	0.4005135	0.00170648	0.00170648	0.1139987	0.0569654	0.218585	0.200678	0.0101318	0.453881	0.0597584	0.3232834	2.120684	45.43791	0.6669405	0.0167886	0.18214	0.731836	3.06924	0.253241	0.21793	0.252767	0.276062	0.4372821	0.7393017
200	1777.078	-511.2644	2288.342	0.2675695	0.001113505	0.001113505	-0.02056399	0.0530675	0.346933	0.186947	0.00660335	0.338792	0.0676572	0.4578461	1.977896	45.82665	0.6669405	0.00303364	0.0796399	0.537102	3.38022	0.246081	0.17788	0.288356	0.287683	0.4372821	1.047027
201	1779.599	-508.9568	2288.556	0.2248474	0.001109595	0.001109595	-0.00709978	0.0548807	0.358787	0.13772	0.00682897	0.350367	0.0914155	0.438778	1.90834	45.79492	0.4799999	0.00113901	0.0492266	0.445361	3.50427	0.258028	0.186517	0.277247	0.278208	0.4316782	1.016447
202	1780.164	-508.1225	2288.286	0.2353015	0.001556046	0.001556046	-0.0186641	0.0507389	0.33171	0.127327	0.00503199	0.400676	0.0845165	0.4376531	1.919362	45.66582	0.4799999	0.00149604	0.0562998	0.469447	3.47276	0.208945	0.198855	0.295588	0.296612	0.418989	1.044546
203	1776.883	-511.3029	2288.186	0.2317448	0.001610942	0.001610942	0.0201703	0.0538593	0.275998	0.151981	0.00596221	0.425318	0.0868814	0.4184159	1.850101	46.22085	0.4799999	0.00136728	0.0538609	0.461375	3.4834	0.208945	0.198855	0.295588	0.296612	0.4385862	0.9540106
204	1777.191	-512.2723	2289.464	0.2175488	0.001628418	0.001628418	0.06434734	0.0688003	0.244634	0.194142	0.00761617	0.393773	0.0910349	0.3892316	2.296494	45.81184	0.5328195	0.000927025	0.044473	0.427891	3.52671	0.197562	0.228719	0.286364	0.287356	0.4535789	0.8581342
205	1779.308	-510.6517	2289.96	0.225179	0.001558645	0.001558645	0.05026125	0.0744574	0.242792	0.193063	0.00757384	0.391584	0.090529	0.402831	2.209166	46.98862	0.3660069	0.00114935	0.0494464	0.446142	3.50326	0.195914	0.241402	0.277726	0.284958	0.4530922	0.8890706
206	1775.745	-514.8994	2290.644	0.2252989	0.002378037	0.002378037	0.04920025	0.0761788	0.199927	0.204139	0.00998355	0.41405	0.0957227	0.403892	2.207328	47.85255	0.6523842	0.00115311	0.0495259	0.446424	3.5029	0.184741	0.259466	0.298508	0.257284	0.4530922	0.8914123
207	1771.822	-518.1835	2290.005	0.2885101	0.002372356	0.002372356	0.04721858	0.0908959	0.104055	0.203228	0.009939	0.496587	0.0952954	0.4058731	2.23276	46.69969	0.6523842	0.00440965	0.0955919	0.575993	3.32401	0.241445	0.252923	0.254837	0.250795	0.4530917	0.8957858
208	1768.417	-517.5513	2285.968	0.2885101	0.00226897	0.00226897	0.06689083	0.0859626	0.0984074	0.22516	0.00939956	0.517982	0.0630887	0.3935775	2.277104	46.95264	0.6129555	0.00440965	0.0955919	0.575993	3.32401	0.248099	0.193087	0.305741	0.253073	0.4604683	0.8547331
209	1771.045	-514.5344	2285.58	0.2920978	0.002190954	0.002190954	0.02828209	0.0820201	0.0938942	0.255116	0.0103095	0.494226	0.0644338	0.4111818	2.280941	46.67562	0.7609777	0.00467623	0.0983634	0.58229	3.31467	0.238422	0.23962	0.260275	0.261683	0.4394639	0.9356441
210	1777.904	-511.4606	2289.364	0.2880137	0.002114283	0.002114283	-0.002907564	0.084805	0.10718	0.19943	0.0106595	0.511006	0.0869187	0.4123747	1.951078	47.94708	0.5216284	0.00437348	0.0952091	0.575113	3.3253	0.196751	0.267757	0.243083	0.29241	0.4094671	1.007101
211	1766.792	-518.7766	2285.569	0.404495	0.002227461	0.002227461	-0.002816829	0.0619114	0.0741421	0.137956	0.00737377	0.669216	0.0494003	0.4122649	2.911658	47.02057	0.3029909	0.0173682	0.185106	0.736099	3.06143	0.173557	0.239702	0.324968	0.261773	0.409448	1.00688
212	1768.642	-517.3097	2285.952	0.3162867	0.002217001	0.002217001	0.03608899	0.0925243	0.0717226	0.133454	0.00713314	0.647377	0.0477882	0.3995912	2.911658	48.55399	0.3029909	0.00670913	0.11721	0.622167	3.25391	0.197047	0.210923	0.293736	0.298293	0.4356802	0.9171663
213	1760.479	-522.1262	2282.605	0.3155264	0.002341075	0.002341075	-0.01334882	0.137	0.106199	0.203284	0.010562	0.475634	0.0673206	0.3291266	2.839536	48.96236	0.2703484	0.00663902	0.116615	0.620979	3.25577	0.187137	0.250608	0.278963	0.283291	0.3157778	1.042273
214	1768.629	-518.1284	2286.758	0.3170763	0.002341075	0.002341075	0.04725851	0.122271	0.155922	0.0952763	0.00942644	0.568953	0.0481514	0.2672344	2.831105	49.79721	0.4438401	0.00678236	0.117828	0.623396	3.25199	0.195918	0.215448	0.292052	0.296583	0.3144929	0.8497311
215	1776.672	-512.7089	2289.381	0.3170763	0.001086788	0.001086788	0.009062906	0.135598	0.19263	0.120022	0.00745095	0.491402	0.052897	0.3281906	2.84782	49.41723	0.4438401	0.00678236	0.117828	0.623396	3.25199	0.23727	0.200903	0.285266	0.27656	0.3372535	0.9731273
216	1779.59	-511.3099	2290.9	0.3067894	0.001689685	0.001689685	0.09134667	0.134852	0.238561	0.0776338	0.00740996	0.488698	0.0528452	0.3255058	2.942325	49.6574	0.6793583	0.0058622	0.109786	0.607031	3.27732	0.195386	0.22147	0.27827	0.304874	0.4168525	0.7808657
217	1780.156	-510.0882	2290.244	0.3489256	0.001689685	0.001689685	0.0572775	0.166608	0.230628	0.075052	0.00731228	0.472446	0.0479544	0.3598418	3.130889	49.3966	0.6793583	0.0100874	0.14272	0.669525	3.17767	0.194541	0.224838	0.277066	0.303555	0.4171193	0.8626832
218	1775.217	-512.5712	2287.788	0.3486565	0.001898398	0.001898398	0.04625001	0.150754	0.39366	0.0642765	0.00382945	0.366838	0.0206421	0.3708693	3.165384	48.71567	0.6793583	0.0100566	0.14251	0.669162	3.17827	0.164976	0.269867	0.30065	0.264508	0.4171193	0.8891204
219	1777.228	-512.566	2289.794	0.3492299	0.001251418	0.001251418	0.04496849	0.131271	0.430222	0.061857	0.0037555	0.353029	0.0198651	0.3732727	3.050483	47.60558	0.6793583	0.0101222	0.142956	0.669934	3.17699	0.248177	0.252225	0.252381	0.247217	0.4182412	0.8924819
220	1776.051	-511.6868	2287.738	0.3604096	0.001293663	0.001293663	0.07786868	0.15056	0.418562	0.064437	0.00365372	0.343461	0.0193267	0.3406392	2.18988	46.79203	0.6793583	0.0114415	0.151627	0.684622	3.15231	0.25123	0.220452	0.255485	0.272833	0.4185078	0.8139373
221	1773.285	-513.907	2287.192	0.3766184	0.002006907	0.002006907	0.07840783	0.183921	0.381241	0.0586914	0.00332793	0.355216	0.0176034	0.3401	2.722281	47.23787	0.6793583	0.0134908	0.164086	0.704686	3.11774	0.252863	0.215383	0.257146	0.274607	0.4185078	0.8126491
222	1776.367	-512.4893	2288.856	0.2356453	0.002007174	0.002007174	0.07307254	0.197191	0.320345	0.0475085	0.00767204	0.40253	0.0247538	0.3454353	2.11303	47.15904	0.6793583	0.00150889	0.0565373	0.47022	3.47173	0.218591	0.190656	0.265393	0.32536	0.4185078	0.8253974
223	1779.289	-509.5262	2288.816	0.2336369	0.002009255	0.002009255	0.08825843	0.179245	0.352557	0.0431849	0.00697382	0.395539	0.022501	0.3320679	2.139898	46.67902	0.6793583	0.00143482	0.0551544	0.465685	3.47773	0.202279	0.241706	0.24559	0.310425	0.4203263	0.790024
224	1775.247	-515.8465	2291.094	0.1198473	0.002020648	0.002020648	-0.02184791	0.246382	0.32212	0.0372142	0.00637176	0.361391	0.0265215	0.4408639	2.131864	46.2711	0.3737849	5.21311e-06	0.00338552	0.15046	3.84615	0.17662	0.271743	0.243656	0.307981	0.419016	1.052141
225	1769.744	-520.9008	2290.644	0.1367041	0.002020648	0.002020648	0.002949709	0.254809	0.310666	0.0384871	0.00467295	0.373752	0.0176134	0.4361303	2.135955	46.4476	0.3536034	2.16478e-05	0.00688541	0.201459	3.79163	0.17662	0.271743	0.243656	0.307981	0.43908	0.9932821
226	1776.228	-515.3725	2291.601	0.1365797	0.001875778	0.001875778	-0.00922577	0.26171	0.308666	0.0382394	0.0048194	0.371347	0.0152188	0.4483058	2.218058	45.75675	0.3536034	2.14492e-05	0.00685386	0.20108	3.79204	0.17662	0.271743	0.243656	0.307981	0.43908	1.021012
227	1775.112	-514.0258	2289.138	0.143052	0.002026074	0.002026074	-0.006553278	0.260945	0.307764	0.0330046	0.00480532	0.370262	0.0232187	0.4680274	2.492082	45.10698	0.3610451	3.39178e-05	0.0086116	0.220781	3.77057	0.196293	0.261292	0.239582	0.302832	0.4614741	1.014201
228	1770.197	-518.2255	2288.422	0.2059637	0.002035664	0.002035664	-0.02012764	0.266603	0.402607	0.0314382	0.00636186	0.269108	0.0238822	0.4864072	2.403915	45.25611	0.3610451	0.000648749	0.0372853	0.399042	3.56302	0.210057	0.279614	0.256382	0.253947	0.4662796	1.043166
229	1766.861	-521.1782	2288.039	0.3502477	0.001954902	0.001954902	-0.009624239	0.250655	0.357024	0.0372861	0.00754523	0.319166	0.0283245	0.4745029	2.404165	44.99368	0.3610451	0.010239	0.143748	0.671302	3.17471	0.221098	0.186364	0.269859	0.322679	0.4648787	1.020703
230	1771.176	-515.9947	2287.17	0.3518484	0.001760013	0.001760013	-0.03552241	0.157434	0.392888	0.0410315	0.00830317	0.351226	0.0491169	0.4950401	2.361072	45.65544	0.3610451	0.0104241	0.144992	0.67344	3.17114	0.225842	0.190363	0.254193	0.329602	0.4595177	1.077304
231	1766.479	-517.188	2283.667	0.334667	0.001569624	0.001569624	-0.01520292	0.173506	0.316358	0.0758815	0.00695106	0.387081	0.040222	0.4829045	2.361072	45.12758	0.3610451	0.00852406	0.131595	0.649682	3.2102	0.194288	0.209123	0.259764	0.336825	0.4677016	1.032506
232	1765.297	-517.1911	2282.488	0.2212571	0.001272452	0.001272452	0.1064696	0.166426	0.291003	0.126037	0.00666742	0.371286	0.0385807	0.4210517	2.115869	45.77464	0.3610451	0.00103103	0.0468679	0.436835	3.51527	0.258044	0.19554	0.231468	0.314948	0.5275213	0.7981701
233	1769.612	-515.0714	2284.683	0.2806839	0.001372608	0.001372608	0.1050633	0.151528	0.264954	0.146908	0.0116954	0.397107	0.0278075	0.4210517	2.101046	46.07007	0.3610451	0.00385953	0.08958	0.561892	3.34467	0.201199	0.231759	0.286248	0.280795	0.526115	0.8003036
234	1778.116	-511.4387	2289.555	0.2806839	0.001386632	0.001386632	-0.008281909	0.112364	0.279956	0.163953	0.0205737	0.395461	0.0276922	0.5017817	2.108495	46.59133	0.162061	0.00385953	0.08958	0.561892	3.34467	0.201451	0.231686	0.286157	0.280706	0.4934998	1.016782
235	1776.999	-511.5513	2288.55	0.2806839	0.001012571	0.001012571	-0.00914222	0.122683	0.305666	0.217737	0.0224631	0.301215	0.0302353	0.5026421	2.101448	47.23482	0.2724334	0.00385953	0.08958	0.561892	3.34467	0.202544	0.23192	0.283307	0.282229	0.4934998	1.018525
236	1775.534	-513.7559	2289.29	0.2196512	0.001120274	0.001120274	-0.008197931	0.0795642	0.321278	0.228858	0.0219213	0.3166	0.0317796	0.5027581	2.445996	47.58737	0.2724334	0.000985066	0.0458255	0.432979	3.52021	0.19413	0.168244	0.319421	0.318206	0.4945601	1.016576
237	1779.966	-508.6862	2288.652	0.3247862	0.001120274	0.001120274	0.08343987	0.0688664	0.326412	0.25398	0.0251064	0.298128	0.0275066	0.3996255	2.486331	49.23372	0.2724334	0.00751987	0.123864	0.635173	3.23344	0.236962	0.240589	0.276349	0.246099	0.4830653	0.82727
238	1775.879	-510.042	2285.921	0.3054515	0.001698818	0.001698818	-0.03862355	0.0703038	0.333225	0.305682	0.0137021	0.249567	0.0275203	0.4000228	2.436735	49.52165	0.7083441	0.00574794	0.108742	0.604845	3.28066	0.222818	0.22408	0.292563	0.260538	0.3613992	1.106872
239	1776.267	-510.5841	2286.851	0.5738086	0.001694833	0.001694833	-0.04193332	0.0488221	0.421273	0.277872	0.0173227	0.199918	0.034792	0.4698562	2.433955	49.69364	0.7083441	0.047755	0.297396	0.867345	2.7875	0.190376	0.204859	0.315782	0.288983	0.4279229	1.097993
240	1775.645	-510.6425	2286.287	0.5665988	0.001685575	0.001685575	-0.01664719	0.0465477	0.401648	0.212592	0.0165157	0.293455	0.0292407	0.4093213	2.442415	49.12999	0.7083441	0.0463006	0.293188	0.863273	2.79724	0.191354	0.236529	0.294927	0.27719	0.3926741	1.042394
241	1774.284	-508.4458	2282.73	0.9332876	0.001616803	0.001616803	0.1552063	0.0470917	0.406342	0.215076	0.0167087	0.296885	0.017896	0.3762963	2.150315	48.02849	0.7083441	0.123458	0.455739	0.988002	2.4328	0.204494	0.252772	0.283408	0.259326	0.5315026	0.7079858
242	1777.677	-510.5675	2288.244	0.9298484	0.001343553	0.001343553	0.06050184	0.0185734	0.398356	0.21085	0.0163803	0.338296	0.0175443	0.474356	1.994529	47.84701	0.8159274	0.122753	0.454601	0.987329	2.43532	0.242823	0.212572	0.312011	0.232594	0.5348579	0.8868824
243	1780.198	-510.3648	2290.563	0.8938951	0.001354372	0.001354372	0.05346572	0.0192516	0.35344	0.201283	0.0185572	0.383254	0.0242137	0.498714	1.999435	47.27319	0.8159274	0.115328	0.44236	0.979925	2.46239	0.242823	0.212572	0.312011	0.232594	0.5521797	0.9031733
244	1780.508	-507.7892	2288.298	0.8717781	0.001354681	0.001354681	0.0480121	0.0133363	0.345034	0.196495	0.0411541	0.374139	0.0298421	0.5040192	1.744071	46.18527	0.8159274	0.110716	0.434504	0.975018	2.47976	0.255137	0.205274	0.257242	0.282346	0.5520313	0.9130265
245	1777.932	-510.718	2288.65	1.239498	0.001262888	0.001262888	-0.04897545	0.0294332	0.34618	0.197148	0.0412907	0.375381	0.0105675	0.6206611	1.803705	46.23826	0.6591159	0.182138	0.53855	1.0306	2.24871	0.255287	0.258348	0.203853	0.282512	0.5716857	1.085668
246	1770.644	-514.164	2284.808	1.237037	0.001446216	0.001446216	0.1083671	0.031879	0.396334	0.180539	0.0378123	0.343758	0.00967722	0.4742174	1.77495	47.22249	0.6591159	0.181701	0.538004	1.03036	2.24994	0.182944	0.299082	0.231993	0.285982	0.5825845	0.813989
247	1771.27	-512.6802	2283.95	0.9096994	0.001556164	0.001556164	0.1085792	0.0317689	0.394965	0.179915	0.0435109	0.34257	0.00726997	0.4731589	1.8244	46.78868	0.6591159	0.118603	0.447819	0.983263	2.45031	0.182944	0.299082	0.231993	0.285982	0.581738	0.8133538
248	1775.63	-508.0885	2283.719	0.628615	0.001702239	0.001702239	0.07328956	0.0166119	0.374643	0.170658	0.0349526	0.398312	0.00482262	0.4725082	2.508623	47.04448	0.6591159	0.0590584	0.327809	0.895244	2.71789	0.207296	0.205778	0.262875	0.32405	0.5457978	0.8657203
249	1778.074	-509.734	2287.808	0.5786062	0.001702239	0.001702239	0.0439381	0.0180541	0.393462	0.127169	0.0375634	0.41832	0.005431	0.4869337	2.438358	46.16985	0.7181045	0.0487277	0.300169	0.869999	2.7811	0.175439	0.214389	0.296989	0.313183	0.5308718	0.9172341
250	1779.126	-510.8493	2289.975	0.6906178	0.001682888	0.001682888	0.03603186	0.0175955	0.410504	0.0906057	0.0391904	0.436438	0.00566622	0.485046	1.932453	45.65108	0.7181045	0.0721854	0.35907	0.921341	2.6474	0.196079	0.221533	0.258768	0.32362	0.5210779	0.9308513
251	1779.499	-508.8072	2288.306	1.002952	0.001414174	0.001414174	0.02688186	0.0100131	0.453903	0.100185	0.0433336	0.387845	0.00472128	0.4939299	1.932453	45.75912	0.7181045	0.137542	0.477637	1.00049	2.38433	0.199412	0.237654	0.227104	0.33583	0.5208117	0.9483847
252	1779.681	-508.8599	2288.54	0.7640698	0.001414174	0.001414174	-0.005097182	0.00979011	0.443796	0.120221	0.0423687	0.379209	0.00461615	0.5183875	1.804681	45.77233	0.7181045	0.0878937	0.392256	0.946479	2.57337	0.224385	0.271608	0.255545	0.248462	0.5132904	1.00993
253	1782.007	-507.644	2289.651	0.7835711	0.001423522	0.001423522	-0.04412235	0.00980645	0.444536	0.191088	0.0424394	0.307948	0.0041827	0.5332978	1.886048	45.42924	0.7181045	0.0920583	0.400435	0.952297	2.55521	0.194255	0.243982	0.229552	0.332212	0.4891755	1.090197
254	1777.625	-509.8058	2287.431	0.7482118	0.00215699	0.00215699	-0.03435121	0.00635915	0.288267	0.239768	0.0275205	0.434879	0.00320617	0.5323208	2.008073	44.45385	0.7181045	0.0845019	0.385417	0.941503	2.58858	0.197431	0.247971	0.233305	0.321293	0.4979696	1.068983
255	1775.399	-511.7371	2287.136	0.7382244	0.002152607	0.002152607	-0.06551884	0.00879421	0.287835	0.239409	0.0265329	0.434228	0.00320137	0.5161716	2.078657	44.19694	0.7181045	0.0823646	0.381021	0.938249	2.59837	0.158601	0.266392	0.234071	0.340936	0.4506528	1.145387
256	1778.344	-510.4761	2288.82	0.4870369	0.00214718	0.00214718	-0.03958793	0.00481985	0.332011	0.213533	0.0594853	0.387295	0.00285536	0.5134422	2.095604	43.84996	0.7181045	0.031011	0.243369	0.810602	2.91502	0.231653	0.23335	0.205038	0.329959	0.4738543	1.083545
257	1783.372	-507.0519	2290.424	0.6026831	0.002141373	0.002141373	-0.02735269	0.00427422	0.379663	0.216207	0.0527513	0.343452	0.00365338	0.501207	2.203504	44.76363	0.7181045	0.0536619	0.31376	0.882682	2.7499	0.219611	0.235243	0.238954	0.306192	0.4738543	1.057724
258	1783.668	-506.4826	2290.151	0.4519398	0.001695759	0.001695759	-0.02007871	0.00383998	0.34109	0.18953	0.047392	0.416272	0.00187608	0.4444903	2.350198	45.99548	0.7181045	0.0248647	0.219388	0.781883	2.97386	0.203627	0.218121	0.294345	0.283907	0.4244116	1.04731
259	1777.039	-510.6804	2287.72	0.3948202	0.001232106	0.001232106	0.0623527	0.00426707	0.387685	0.276285	0.0425455	0.287085	0.00213236	0.3609891	2.066727	45.98384	0.7663738	0.0159743	0.177876	0.725614	3.08054	0.203627	0.218121	0.294345	0.283907	0.4233418	0.8527131
260	1777.196	-511.1475	2288.344	0.4003451	0.001354891	0.001354891	0.05522596	0.00679409	0.400112	0.285141	0.0439092	0.261843	0.00220071	0.3614484	2.00941	45.92916	0.5865674	0.0167642	0.182014	0.731654	3.06957	0.187649	0.263693	0.271248	0.277411	0.4166744	0.8674602
261	1776.661	-511.77	2288.431	0.625528	0.001335819	0.001335819	0.05381538	0.00888293	0.390511	0.278299	0.0634027	0.25556	0.00334375	0.362859	1.922129	45.51475	0.5865674	0.0584122	0.326168	0.893804	2.72162	0.193304	0.261178	0.259747	0.285771	0.4166744	0.8708455
262	1776.187	-512.7199	2288.906	0.5149124	0.0017443	0.0017443	0.05135853	0.0213452	0.388348	0.177708	0.0772525	0.330229	0.00511732	0.3674506	2.549796	45.43156	0.5865674	0.0361839	0.26154	0.830823	2.87145	0.193304	0.261178	0.259747	0.285771	0.4188091	0.8773701
263	1775.35	-511.9644	2287.314	0.6495602	0.00108862	0.00108862	-0.1000347	0.0197538	0.388979	0.177997	0.0773781	0.330766	0.00512565	0.5188438	2.42822	45.50318	0.8283151	0.0634648	0.338726	0.90464	2.69317	0.190506	0.257398	0.253864	0.298232	0.4188091	1.238855
264	1774.342	-510.6039	2284.946	0.4466331	0.001090162	0.001090162	-0.1000347	0.0188996	0.399415	0.175377	0.0787119	0.316462	0.0111348	0.5188438	1.911528	45.47814	0.5209193	0.0239763	0.215657	0.777187	2.98318	0.207723	0.22272	0.261893	0.307664	0.4188091	1.238855
265	1769.42	-515.914	2285.334	0.5542738	0.001758642	0.001758642	-0.05696353	0.019498	0.412061	0.18093	0.0495423	0.326482	0.0114873	0.4615959	1.964561	45.01369	0.5209193	0.0438361	0.285879	0.856069	2.81422	0.233927	0.250815	0.29493	0.220327	0.4046323	1.140778
266	1773.575	-512.9537	2286.529	0.555629	0.001764417	0.001764417	-0.05780331	0.0185877	0.393166	0.172483	0.0400201	0.364793	0.010951	0.4624356	2.178958	44.0578	0.5209193	0.0441057	0.286689	0.856876	2.81233	0.214603	0.230096	0.231041	0.32426	0.4046323	1.142854
267	1771.499	-516.5115	2288.011	0.5314927	0.001755378	0.001755378	-0.0004735645	0.0179316	0.391072	0.166395	0.0579359	0.351917	0.0147492	0.4604596	2.272262	43.00285	0.3085742	0.0393629	0.271979	0.841896	2.84676	0.214603	0.230096	0.231041	0.32426	0.459986	1.00103
268	1772.327	-518.0776	2290.404	0.5334993	0.001485312	0.001485312	-0.01014475	0.0267802	0.371918	0.248505	0.102126	0.228644	0.0220274	0.4633361	2.309898	42.28374	0.3085742	0.0397522	0.273224	0.843192	2.84383	0.210978	0.22621	0.244029	0.318783	0.4531914	1.022385
269	1767.042	-517.3781	2284.42	0.7446593	0.001517013	0.001517013	-0.03923911	0.0328649	0.352675	0.180687	0.12533	0.280594	0.0278495	0.4924305	1.849312	42.0364	0.7536827	0.0837417	0.383861	0.940357	2.59204	0.208791	0.214562	0.274278	0.302369	0.4531914	1.086584
270	1766.704	-515.6409	2282.345	0.8048928	0.001293256	0.001293256	-0.06725436	0.0309493	0.453847	0.151195	0.118025	0.215973	0.0300106	0.5051693	1.773811	42.4118	0.7536827	0.0965995	0.409096	0.958301	2.536	0.214441	0.220367	0.254642	0.31055	0.4379149	1.153579
271	1772.308	-512.0308	2284.339	1.174493	0.001347035	0.001347035	0.07494552	0.0284976	0.303644	0.106339	0.108676	0.413424	0.0394184	0.3663682	1.768987	43.21109	0.7536827	0.1704	0.523577	1.02381	2.28221	0.198226	0.230151	0.252885	0.318738	0.4413137	0.8301763
