Iteration	Posterior	Likelihood	Prior	alpha_seq	branch_rates	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	extinction_rate	omega	origin_time	p_inv	rates_seq[1]	rates_seq[2]	rates_seq[3]	rates_seq[4]	sf[1]	sf[2]	sf[3]	sf[4]	speciation_rate	turnover
173	1050.808	-644.3385	1695.147	2.552057	0.00131802	0.00131802	0.03654804	0.0700981	0.244288	0.0802933	0.131747	0.445089	0.0284844	0.5025088	0.9537054	65.4992	0.3662245	0.351337	0.703264	1.0792	1.8662	0.201721	0.209942	0.249364	0.338973	0.5390568	0.9322
174	1050.577	-643.4115	1693.988	2.582576	0.001307365	0.001307365	0.02593048	0.064436	0.198413	0.12118	0.120162	0.469407	0.0264019	0.4871105	0.9817444	66.17778	0.6305841	0.354148	0.70544	1.07951	1.86091	0.202349	0.207481	0.25014	0.340029	0.513041	0.9494573
175	1050.17	-645.4888	1695.658	1.447248	0.001301909	0.001301909	-0.0001306008	0.0637625	0.19634	0.119913	0.110049	0.474071	0.0358651	0.5107464	0.7682075	65.14478	0.6305841	0.217057	0.579534	1.04717	2.15624	0.239721	0.242605	0.219413	0.29826	0.5106158	1.000256
176	1052.739	-642.1281	1694.867	1.266237	0.001239946	0.001239946	0.02048344	0.103517	0.184522	0.124084	0.117452	0.445537	0.0248882	0.4911619	0.7552156	65.17912	0.6305841	0.186852	0.54438	1.03314	2.23563	0.185934	0.240836	0.277146	0.296085	0.5116453	0.9599655
177	1048.843	-644.2838	1693.126	1.954233	0.001244905	0.001244905	-0.01132493	0.125347	0.268411	0.132243	0.122927	0.324547	0.0265246	0.5021314	0.7266534	65.23089	0.6305841	0.28775	0.650057	1.0688	1.99339	0.195686	0.237951	0.273825	0.292538	0.4908065	1.023074
178	1054.89	-638.6673	1693.558	1.908863	0.001244905	0.001244905	-0.01140828	0.138962	0.269473	0.150792	0.095404	0.315964	0.0294056	0.5021314	0.7186406	65.55657	0.6305841	0.282147	0.644959	1.06753	2.00536	0.198	0.240764	0.277063	0.284174	0.4907232	1.023248
179	1059.203	-637.1714	1696.374	2.078392	0.001244905	0.001244905	0.01195119	0.104252	0.232322	0.109197	0.0720986	0.443419	0.0387111	0.478772	0.7002701	66.10833	0.6305841	0.302456	0.663099	1.07183	1.96261	0.206766	0.251424	0.245053	0.296756	0.4907232	0.9756458
180	1059.37	-637.2089	1696.579	2.149676	0.0009764001	0.0009764001	0.01336201	0.0902238	0.20106	0.0945032	0.0623968	0.518314	0.0335021	0.4773612	0.7503076	66.85556	0.6305841	0.31051	0.670041	1.07332	1.94613	0.184833	0.232277	0.263633	0.319257	0.4907232	0.9727708
181	1057.393	-638.9357	1696.329	2.286603	0.0009754189	0.0009754189	0.03097353	0.0866782	0.193159	0.0907894	0.0608659	0.547311	0.0211964	0.4751464	0.7453437	66.97856	0.2781901	0.325244	0.682397	1.07575	1.91661	0.248108	0.208139	0.236237	0.307517	0.5061199	0.938802
182	1053.516	-638.8265	1692.342	3.269568	0.0007103343	0.0007103343	0.04712663	0.0800806	0.178457	0.137226	0.0680315	0.505652	0.0305535	0.4589933	0.7472162	66.77823	0.2781901	0.409098	0.74544	1.08356	1.7619	0.245156	0.215332	0.235655	0.303858	0.5061199	0.9068864
183	1046.533	-643.4142	1689.947	3.438769	0.001069309	0.001069309	0.0008331031	0.0699396	0.282493	0.119848	0.0594163	0.441618	0.0266844	0.4418742	0.7768894	65.71578	0.7360623	0.420594	0.753252	1.08397	1.74219	0.267337	0.211441	0.231397	0.289824	0.4427073	0.9981182
184	1050.72	-639.7454	1690.466	3.448972	0.0007557543	0.0007557543	0.02179972	0.0671749	0.290349	0.0874247	0.0610687	0.4539	0.0400829	0.4425129	0.7777061	65.746	0.7360623	0.421266	0.753703	1.08398	1.74105	0.197473	0.245497	0.247295	0.309735	0.4643126	0.9530495
185	1043.237	-643.2676	1686.504	3.448972	0.000580866	0.000580866	0.03752643	0.0718243	0.250167	0.0641683	0.0856676	0.485315	0.0428572	0.4267862	0.7735713	66.08143	0.7360623	0.421266	0.753703	1.08398	1.74105	0.18753	0.233137	0.248368	0.330964	0.4643126	0.9191785
186	1039.802	-644.4841	1684.286	3.481678	0.0008810916	0.0008810916	0.03737974	0.0513832	0.258747	0.0812398	0.0930648	0.478092	0.037473	0.4275896	0.7532796	66.06084	0.7360623	0.423404	0.755134	1.08404	1.73742	0.166823	0.271723	0.267036	0.294419	0.4649693	0.9196082
187	1034.935	-649.24	1684.175	3.060171	0.0008851171	0.0008851171	0.01176068	0.0513832	0.258747	0.0812398	0.0930648	0.478092	0.037473	0.4339917	0.6492934	66.50705	0.4608232	0.393864	0.734806	1.0828	1.78853	0.179164	0.291823	0.279216	0.249797	0.4457524	0.9736161
188	1035.647	-647.0651	1682.712	3.060171	0.0007037383	0.0007037383	0.05304475	0.0493956	0.248738	0.111281	0.0894649	0.465097	0.0360234	0.4428949	0.6492934	65.21216	0.7050292	0.393864	0.734806	1.0828	1.78853	0.173547	0.282674	0.270462	0.273317	0.4959396	0.8930419
189	1041.299	-645.6706	1686.969	2.059788	0.000974013	0.000974013	0.06196698	0.0561577	0.28279	0.126515	0.0714129	0.356421	0.106703	0.4324218	0.6336273	65.21787	0.2846356	0.300309	0.661224	1.07142	1.96705	0.177626	0.289319	0.253313	0.279741	0.4943888	0.8746594
190	1048.871	-638.3795	1687.251	2.076156	0.0007895536	0.0007895536	0.06361203	0.0454134	0.28561	0.162822	0.0846522	0.306853	0.11465	0.4324218	0.9321525	64.91936	0.3361102	0.302199	0.662875	1.07178	1.96314	0.226539	0.209789	0.261712	0.30196	0.4960339	0.8717587
191	1048.597	-639.585	1688.182	2.060166	0.0007425085	0.0007425085	0.02234398	0.0454134	0.28561	0.162822	0.0846522	0.306853	0.11465	0.4755346	0.8907172	64.95893	0.3361102	0.300352	0.661263	1.07142	1.96696	0.217275	0.242103	0.25101	0.289612	0.4978786	0.9551216
192	1052.329	-639.5523	1691.881	2.055258	0.000722129	0.000722129	0.06088509	0.0477518	0.19702	0.171206	0.0890111	0.374458	0.120554	0.4346961	0.8740242	66.27602	0.5294412	0.299783	0.660764	1.07131	1.96814	0.217275	0.242103	0.25101	0.289612	0.4955812	0.8771441
193	1051.501	-642.2038	1693.705	2.055258	0.0007266284	0.0007266284	0.05940864	0.0495482	0.204431	0.177646	0.0923596	0.350926	0.125089	0.4358595	0.8756857	65.94509	0.5294412	0.299783	0.660764	1.07131	1.96814	0.196444	0.267846	0.254522	0.281188	0.4952681	0.8800475
194	1052.096	-641.7779	1693.874	2.315769	0.0008637277	0.0008637277	0.04635958	0.0741792	0.178316	0.154953	0.0805611	0.402882	0.109109	0.4486164	0.9110303	65.24012	0.5294412	0.328264	0.684877	1.0762	1.91066	0.227892	0.244423	0.250709	0.276976	0.4949759	0.9063397
195	1042.117	-648.0245	1690.141	1.89702	0.001022695	0.001022695	0.07706496	0.074891	0.176384	0.153274	0.0890061	0.398517	0.107927	0.3941674	0.9110303	65.30952	0.5434433	0.280664	0.643596	1.06719	2.00855	0.229793	0.24859	0.254983	0.266634	0.4712323	0.8364608
196	1043.752	-649.1166	1692.869	1.909022	0.001022695	0.001022695	0.07723158	0.0468246	0.182852	0.157696	0.0915737	0.410014	0.111041	0.3940007	0.7829515	65.70177	0.5434433	0.282167	0.644977	1.06754	2.00532	0.23594	0.255241	0.237248	0.271571	0.4712323	0.8361072
197	1043.861	-647.5152	1691.377	1.301972	0.0008999832	0.0008999832	-0.02481803	0.0683163	0.192084	0.141611	0.0822334	0.416041	0.0997148	0.4794963	0.7688866	64.90214	0.5434433	0.193048	0.551893	1.03632	2.21874	0.247546	0.207281	0.27872	0.266453	0.4546783	1.054584
198	1043.57	-646.7582	1690.328	1.301972	0.0007701675	0.0007701675	-0.005984151	0.0656905	0.184701	0.148362	0.0894141	0.40005	0.111783	0.4617263	0.6903182	65.82182	0.1621366	0.193048	0.551893	1.03632	2.21874	0.237141	0.211893	0.278585	0.272382	0.4557422	1.013131
199	1040.795	-647.0069	1687.802	2.078333	0.0007895616	0.0007895616	-0.007034031	0.0548514	0.253576	0.151409	0.0769869	0.334041	0.129135	0.4632093	0.6876233	67.08994	0.1621366	0.302449	0.663093	1.07183	1.96263	0.250101	0.223473	0.260879	0.265547	0.4561753	1.01542
200	1037.147	-649.0259	1686.173	2.08092	0.0006092069	0.0006092069	0.01373478	0.0547034	0.252892	0.151001	0.0525088	0.33314	0.155755	0.4568893	0.7308874	67.04474	0.6322801	0.302747	0.663352	1.07189	1.96201	0.213782	0.202306	0.289367	0.294545	0.4706241	0.9708158
201	1036.069	-657.0188	1693.088	1.736629	0.0006070674	0.0006070674	0.03467732	0.056304	0.260292	0.12616	0.0540451	0.342887	0.160312	0.4350109	0.7328702	67.26516	0.6322801	0.259673	0.623727	1.06175	2.05485	0.225268	0.189789	0.271464	0.313479	0.4696882	0.9261695
202	1037.092	-651.27	1688.362	1.713425	0.0005435461	0.0005435461	0.03864551	0.082105	0.233599	0.113223	0.0462537	0.380946	0.143873	0.4319229	0.7297871	66.92372	0.6322801	0.25649	0.620613	1.06083	2.06206	0.231682	0.208244	0.252111	0.307963	0.4705684	0.9178748
203	1040.222	-646.6476	1686.869	2.125481	0.0006425436	0.0006425436	0.03484854	0.0800094	0.227637	0.110333	0.0705963	0.371224	0.140201	0.4142924	0.7313202	67.12155	0.6322801	0.307807	0.667726	1.07283	1.95163	0.231682	0.208244	0.252111	0.307963	0.4491409	0.9224107
204	1037.386	-643.1679	1680.554	2.075229	0.0006267258	0.0006267258	0.01303937	0.0796211	0.226532	0.109797	0.0702536	0.369422	0.144374	0.435581	0.9381432	66.74155	0.4702141	0.302092	0.662782	1.07176	1.96336	0.22632	0.24825	0.253585	0.271846	0.4486204	0.9709345
205	1038.159	-646.1333	1684.292	2.030127	0.0006281345	0.0006281345	0.005815652	0.0644226	0.195374	0.119505	0.0819939	0.381566	0.157139	0.4348412	0.9069792	65.69024	0.5431435	0.296845	0.65818	1.07073	1.97425	0.268166	0.234823	0.239869	0.257142	0.4406569	0.9868023
206	1031.571	-651.3423	1682.913	2.022767	0.0005384638	0.0005384638	0.006023416	0.0792976	0.185134	0.113242	0.111855	0.361568	0.148904	0.4346329	0.9073853	65.10181	0.4351456	0.295977	0.657413	1.07055	1.97606	0.276788	0.242373	0.247581	0.233258	0.4406563	0.9863308
207	1028.376	-652.499	1680.875	3.161313	0.0004862059	0.0004862059	0.008899704	0.10029	0.150329	0.101809	0.116392	0.376236	0.154944	0.4317566	0.9296517	64.74014	0.4351456	0.401369	0.740086	1.0832	1.77534	0.274294	0.240189	0.254361	0.231156	0.4406563	0.9798035
208	1041.247	-646.6656	1687.912	3.170918	0.0006645587	0.0006645587	0.0250966	0.0808016	0.121117	0.097422	0.0937752	0.504703	0.102181	0.4161436	0.7330975	64.70886	0.395717	0.402067	0.740573	1.08324	1.77412	0.264366	0.20325	0.286593	0.245791	0.4412402	0.9431226
209	1037.855	-648.8347	1686.69	2.982994	0.0009623315	0.0009623315	0.00496929	0.0787834	0.118092	0.095962	0.0914329	0.492097	0.123632	0.4161436	0.6192915	64.94765	0.7647182	0.387942	0.730582	1.08243	1.79905	0.238948	0.241085	0.279909	0.240058	0.4211129	0.9881996
210	1040.352	-648.914	1689.266	2.022592	0.0009011432	0.0009011432	0.03984404	0.110409	0.135087	0.0873483	0.104591	0.421141	0.141425	0.4173508	0.6219892	64.95197	0.7647182	0.295957	0.657395	1.07054	1.9761	0.248574	0.243348	0.251518	0.25656	0.4571949	0.9128511
211	1040.599	-653.0118	1693.61	2.098592	0.0006942208	0.0006942208	0.04626812	0.130187	0.159286	0.102996	0.13295	0.281261	0.19332	0.4084824	0.8754947	64.55921	0.42905	0.304766	0.665104	1.07227	1.95786	0.25456	0.249208	0.233494	0.262738	0.4547505	0.898256
212	1037.303	-649.7039	1687.007	1.171453	0.0006901026	0.0006901026	0.0649961	0.140515	0.171923	0.111167	0.111396	0.256341	0.208657	0.3971041	0.9127191	65.62856	0.42905	0.169842	0.522847	1.02347	2.28384	0.207032	0.255781	0.267519	0.269668	0.4621002	0.8593463
213	1039.192	-649.3733	1688.566	1.699616	0.0007363519	0.0007363519	0.07132341	0.112491	0.167067	0.113032	0.10825	0.296396	0.202764	0.3924599	0.9157071	66.02022	0.3964075	0.254578	0.618729	1.06027	2.06642	0.20039	0.279658	0.258936	0.261016	0.4637833	0.846214
214	1046.565	-645.7352	1692.3	1.200887	0.0008824859	0.0008824859	-0.01613254	0.0905456	0.134474	0.0909804	0.0871316	0.433662	0.163207	0.4799159	0.7428704	66.44454	0.4921359	0.175214	0.529799	1.02668	2.26831	0.20039	0.279658	0.258936	0.261016	0.4637833	1.034785
215	1044.475	-648.1869	1692.662	1.202891	0.0009513915	0.0009513915	0.005117816	0.0866323	0.176787	0.117831	0.0570402	0.428828	0.132882	0.4792971	0.7446941	67.29625	0.473657	0.175576	0.530263	1.02689	2.26727	0.245503	0.26388	0.244327	0.24629	0.4844149	0.9894351
216	1042.178	-649.9775	1692.156	1.661651	0.0009205295	0.0009205295	0.007602404	0.112829	0.179857	0.0790459	0.0580308	0.436276	0.133962	0.4768125	0.7419086	67.65818	0.473657	0.249249	0.613424	1.05866	2.07867	0.245503	0.26388	0.244327	0.24629	0.4844149	0.984306
217	1044.264	-646.2374	1690.501	2.181547	0.0009205295	0.0009205295	0.006511049	0.0950396	0.29862	0.0665831	0.0680429	0.36749	0.104224	0.495747	0.8041911	67.53221	0.473657	0.314024	0.673028	1.07393	1.93902	0.238967	0.260026	0.237822	0.263185	0.5022581	0.9870364
218	1041.762	-647.0199	1688.781	2.202554	0.0009629662	0.0009629662	0.00838493	0.0895196	0.264094	0.0767684	0.060176	0.464388	0.0450538	0.4939838	0.8005635	66.74336	0.473657	0.316311	0.674958	1.07432	1.93441	0.201501	0.291498	0.266606	0.240395	0.5023688	0.9833092
219	1042.608	-644.8734	1687.482	1.907061	0.000831086	0.000831086	0.009153403	0.0894615	0.263923	0.0767185	0.0607861	0.464086	0.0450245	0.4979532	0.7802151	66.08054	0.6358531	0.281922	0.644752	1.06748	2.00585	0.185008	0.267638	0.244784	0.302569	0.5071066	0.9819497
220	1043.538	-647.7498	1691.288	1.878612	0.0008473205	0.0008473205	-0.01058875	0.0954323	0.209248	0.0873869	0.064843	0.49506	0.0480296	0.49877	0.840911	65.51628	0.6358531	0.278341	0.641452	1.06663	2.01357	0.248196	0.237916	0.24492	0.268968	0.4881812	1.02169
221	1046.752	-646.1371	1692.889	1.482636	0.00105726	0.00105726	-0.02353919	0.0649042	0.219377	0.0933481	0.0692664	0.501799	0.0513059	0.4979805	0.9101123	65.5892	0.6358531	0.222628	0.58564	1.04939	2.14235	0.251265	0.232033	0.247948	0.268755	0.4744413	1.049615
222	1042.496	-647.5433	1690.039	1.097914	0.001063956	0.001063956	-0.02256502	0.0488689	0.212079	0.0702854	0.0402335	0.577895	0.0506379	0.4970064	0.7201744	65.63482	0.3399925	0.156066	0.504326	1.0145	2.32511	0.226797	0.213437	0.268613	0.291153	0.4744413	1.047561
223	1040.611	-648.1929	1688.804	2.36937	0.000847171	0.000847171	0.0675391	0.0444495	0.206657	0.0972257	0.0392049	0.56312	0.0493432	0.4095311	0.7201744	65.42898	0.3399925	0.333711	0.689306	1.07698	1.9	0.23298	0.191686	0.303564	0.271769	0.4770702	0.8584295
224	1039.804	-652.2602	1692.064	2.297784	0.000849559	0.000849559	0.04636449	0.0741762	0.186597	0.133173	0.052455	0.50846	0.0451384	0.4113968	0.7204893	64.82188	0.0344191	0.326406	0.683353	1.07592	1.91432	0.192267	0.280073	0.271559	0.256101	0.4577613	0.8987147
225	1041.905	-647.6627	1689.567	3.780742	0.0009304105	0.0009304105	0.01856291	0.0600245	0.233591	0.124346	0.0651355	0.474757	0.0421464	0.4370671	0.8204136	65.47117	0.0344191	0.441896	0.767269	1.08437	1.70647	0.240258	0.26619	0.258099	0.235453	0.45563	0.9592588
226	1045.789	-644.7231	1690.512	2.388706	0.0009975513	0.0009975513	0.02674071	0.0602519	0.234476	0.124817	0.0673092	0.476555	0.0365912	0.4288893	0.802149	65.35027	0.5009803	0.335645	0.690864	1.07725	1.89625	0.220625	0.264095	0.256067	0.259213	0.45563	0.9413105
227	1050.687	-645.0727	1695.76	1.684691	0.001044654	0.001044654	-0.002807652	0.0578866	0.225271	0.159173	0.0646669	0.457847	0.0351548	0.4485463	0.802149	65.03603	0.5009803	0.252496	0.616666	1.05965	2.07119	0.247913	0.256195	0.244434	0.251458	0.4457386	1.006299
228	1048.57	-643.9127	1692.482	3.35011	0.0009796183	0.0009796183	-0.01073491	0.0629269	0.253351	0.100203	0.0606963	0.485541	0.0372812	0.4628997	0.9207086	64.87459	0.5009803	0.414656	0.749239	1.08377	1.75233	0.246356	0.254586	0.2429	0.256158	0.4521648	1.023741
229	1048.349	-645.5051	1693.854	3.22502	0.001170714	0.001170714	0.0005940751	0.0659758	0.216312	0.105058	0.0645002	0.509066	0.0390875	0.4515707	0.939433	65.33808	0.5009803	0.405954	0.743272	1.08342	1.76735	0.204775	0.284034	0.252089	0.259102	0.4521648	0.9986862
230	1046.28	-647.7614	1694.042	3.164684	0.001500306	0.001500306	0.05156546	0.0431329	0.219194	0.0939412	0.0653594	0.515847	0.062526	0.4159383	0.9303549	66.15615	0.5009803	0.401614	0.740257	1.08322	1.77491	0.194208	0.269377	0.239079	0.297336	0.4675037	0.8897004
231	1044.657	-647.7873	1692.444	4.196255	0.001285076	0.001285076	0.05082466	0.049185	0.249949	0.107122	0.0774547	0.44499	0.0712992	0.4146855	0.9293759	65.42074	0.5009803	0.464829	0.781734	1.08432	1.66912	0.194208	0.269377	0.239079	0.297336	0.4655102	0.8908194
232	1050.011	-646.3252	1696.336	2.796139	0.00116559	0.00116559	0.04316643	0.0522312	0.21115	0.0992805	0.0890728	0.47255	0.0757151	0.4146855	0.9306858	64.9605	0.5009803	0.372849	0.719577	1.08131	1.82627	0.222345	0.218764	0.273718	0.285172	0.4578519	0.9057197
233	1044.443	-642.3612	1686.804	2.800768	0.001109746	0.001109746	0.09856647	0.03654	0.178049	0.103261	0.138401	0.481686	0.0620625	0.359834	0.9477967	64.64938	0.5009803	0.373237	0.719864	1.08134	1.82556	0.202737	0.243678	0.27112	0.282465	0.4584005	0.7849774
234	1048.044	-641.5326	1689.577	2.676819	0.001114328	0.001114328	0.01323528	0.0145071	0.160732	0.131035	0.162425	0.481506	0.0497945	0.324315	0.8779119	65.16446	0.5009803	0.362604	0.711904	1.08038	1.84511	0.238641	0.231783	0.257886	0.27169	0.3375502	0.9607902
235	1045.91	-645.0629	1690.973	2.406077	0.0007037561	0.0007037561	0.01075216	0.0183954	0.15909	0.129697	0.160767	0.476589	0.0554615	0.3323234	0.8749781	64.93242	0.5009803	0.337367	0.692247	1.07748	1.89291	0.255382	0.210866	0.234613	0.299139	0.3430755	0.9686595
236	1048.376	-645.3358	1693.711	1.628203	0.0007080841	0.0007080841	0.01552181	0.0188867	0.149868	0.149205	0.180834	0.448961	0.0522463	0.3311918	0.9061966	65.4752	0.5009803	0.244465	0.608592	1.05714	2.0898	0.212919	0.223172	0.24731	0.316598	0.3467136	0.9552316
237	1047.328	-644.0635	1691.392	1.445273	0.0007080841	0.0007080841	0.005600381	0.0180171	0.188493	0.156951	0.190221	0.39136	0.0549586	0.3311591	0.910967	66.02912	0.5009803	0.216743	0.579186	1.04704	2.15703	0.223056	0.220298	0.244125	0.31252	0.3367595	0.9833698
238	1047.835	-643.8011	1691.636	1.524315	0.0007080841	0.0007080841	0.008749942	0.0184963	0.20775	0.199358	0.0910093	0.431344	0.0520419	0.3295099	0.910094	65.51019	0.4256974	0.229054	0.592554	1.05182	2.12657	0.223056	0.220298	0.244125	0.31252	0.3382599	0.9741325
239	1049.007	-643.0744	1692.081	2.137356	0.00103869	0.00103869	0.003808118	0.0251227	0.272917	0.180861	0.082565	0.391322	0.0472132	0.3311314	0.910094	64.68126	0.5864887	0.309137	0.668868	1.07308	1.94892	0.225381	0.270786	0.220964	0.28287	0.3349396	0.9886304
240	1047.217	-645.5421	1692.759	2.15548	0.001299922	0.001299922	0.004548758	0.0173818	0.259404	0.21479	0.101467	0.348935	0.058022	0.3406292	0.9378667	65.10905	0.3998414	0.311154	0.67059	1.07343	1.94482	0.215832	0.262922	0.245169	0.276077	0.3451779	0.986822
241	1048.276	-646.2711	1694.548	1.635302	0.001194138	0.001194138	0.005329444	0.0136271	0.253901	0.173124	0.0770043	0.454265	0.0280783	0.3398485	0.8279182	64.59858	0.3998414	0.245487	0.609631	1.05747	2.08741	0.232667	0.261514	0.222598	0.283222	0.3451779	0.9845603
242	1051.998	-644.2909	1696.289	1.600047	0.0008156277	0.0008156277	0.009110727	0.00877934	0.277727	0.101656	0.0842305	0.496894	0.0307132	0.3531936	0.8026535	64.60737	0.3998414	0.240372	0.604404	1.05579	2.09943	0.223206	0.23181	0.269819	0.275166	0.3623043	0.9748534
243	1056.269	-641.261	1697.53	1.584696	0.0008276099	0.0008276099	0.009995427	0.00879418	0.278196	0.101828	0.0843728	0.497734	0.0290747	0.3514542	0.8434439	64.86295	0.4254329	0.238115	0.602073	1.05503	2.10478	0.223206	0.23181	0.269819	0.275166	0.3614496	0.9723463
244	1052.976	-641.3051	1694.281	1.5506	0.0007978309	0.0007978309	0.04628342	0.00558484	0.324035	0.0834625	0.112624	0.44386	0.0304332	0.3216845	0.8461506	64.56903	0.4254329	0.233034	0.596768	1.05326	2.11694	0.211365	0.235343	0.273932	0.27936	0.3679679	0.8742189
245	1047.345	-644.3766	1691.721	1.519062	0.0007955904	0.0007955904	0.05116227	0.0109862	0.336513	0.116351	0.106541	0.41902	0.0105892	0.3195024	0.8553488	64.53878	0.4254329	0.228252	0.591699	1.05152	2.12853	0.212609	0.236729	0.269656	0.281005	0.3706646	0.8619715
246	1052.471	-638.4893	1690.961	1.56866	0.0008299958	0.0008299958	0.04298004	0.00547965	0.33553	0.122766	0.10623	0.417795	0.0121986	0.311159	0.839275	65.48439	0.4254329	0.235737	0.5996	1.05421	2.11045	0.212609	0.236729	0.269656	0.281005	0.3541391	0.8786351
247	1047.668	-645.3307	1692.999	1.321835	0.0006790531	0.0006790531	0.03637034	0.00675143	0.349031	0.104299	0.0926238	0.434606	0.0126894	0.3103002	0.8353381	66.22017	0.5953205	0.196442	0.555939	1.03799	2.20963	0.187136	0.163212	0.318131	0.331521	0.3466705	0.8950867
248	1051.388	-640.7752	1692.163	1.316117	0.0006780195	0.0006780195	0.0362795	0.00459548	0.382599	0.102106	0.0758762	0.425467	0.00935664	0.3103002	0.8457163	65.64905	0.5953205	0.195469	0.554784	1.03751	2.21223	0.179626	0.196793	0.305365	0.318217	0.3465797	0.8953213
249	1045.139	-646.6837	1691.823	1.33696	0.0006625257	0.0006625257	0.01413008	0.0036896	0.382947	0.102199	0.0759452	0.425855	0.00936516	0.3103002	1.160527	66.23772	0.5953205	0.199002	0.55896	1.03922	2.20282	0.141368	0.20597	0.319605	0.333057	0.3244302	0.9564465
250	1047.837	-643.4533	1691.291	1.495791	0.0007594733	0.0007594733	0.009779861	0.00298553	0.351177	0.175895	0.0709076	0.390526	0.0085084	0.3089714	1.007616	66.37759	0.5900179	0.224672	0.587854	1.05017	2.1373	0.193759	0.246945	0.320538	0.238758	0.3187512	0.9693182
251	1045.638	-643.5641	1689.202	2.584157	0.000543899	0.000543899	0.0005355651	0.00258361	0.335529	0.226085	0.0545495	0.373124	0.00812926	0.3166377	1.007616	66.15194	0.5900179	0.354293	0.705552	1.07952	1.86063	0.212705	0.271092	0.254099	0.262104	0.3171733	0.9983114
252	1044.131	-644.2063	1688.338	2.36046	0.000543899	0.000543899	0.03039682	0.00293694	0.243944	0.257005	0.0620098	0.424153	0.00995139	0.2892585	0.9713074	66.86691	0.5900179	0.332815	0.688581	1.07686	1.90175	0.203729	0.274183	0.256996	0.265092	0.3196553	0.9049075
253	1046.899	-644.5777	1691.477	1.499536	0.0006555426	0.0006555426	0.03343971	0.00407209	0.267438	0.281756	0.0679818	0.367842	0.0109098	0.2857116	0.9704038	66.46133	0.5900179	0.225251	0.588479	1.05039	2.13588	0.18634	0.250779	0.320416	0.242465	0.3191513	0.895223
254	1043.347	-643.9288	1687.276	1.492307	0.0006556744	0.0006556744	0.002935232	0.00245242	0.241695	0.293871	0.0949609	0.356449	0.0105719	0.284584	1.070192	66.5762	0.5900179	0.224132	0.587271	1.04997	2.13863	0.191452	0.217564	0.277977	0.313007	0.2875193	0.9897912
255	1037.574	-648.2915	1685.865	1.376397	0.0006547344	0.0006547344	0.02474176	0.003071	0.238375	0.289835	0.0936567	0.351554	0.0235081	0.2857745	1.107823	66.33677	0.3587171	0.205582	0.566601	1.04226	2.18556	0.187234	0.212771	0.297012	0.302983	0.3105163	0.9203206
256	1037.4	-647.7031	1685.103	1.336836	0.0006397028	0.0006397028	0.05374242	0.00343438	0.266582	0.215451	0.107579	0.393152	0.0138011	0.2586625	1.079008	65.85391	0.3587171	0.198981	0.558935	1.03921	2.20288	0.145461	0.220192	0.30737	0.326977	0.3124049	0.8279719
257	1037.87	-647.5851	1685.455	1.336836	0.0007820644	0.0007820644	0.02501027	0.00441388	0.321547	0.199112	0.0994206	0.363336	0.0121706	0.2481083	0.9978919	65.69699	0.3587171	0.198981	0.558935	1.03921	2.20288	0.144278	0.226534	0.304871	0.324318	0.2731186	0.9084271
258	1040.393	-641.1303	1681.523	1.574213	0.0007748439	0.0007748439	0.02144746	0.00247426	0.286558	0.175086	0.0886021	0.436434	0.0108462	0.2529228	1.046149	66.4736	0.6623913	0.236562	0.600461	1.0545	2.10848	0.174918	0.249795	0.27474	0.300547	0.2743702	0.9218302
259	1041.865	-640.8266	1682.691	1.560519	0.0006651632	0.0006651632	0.04114417	0.00399239	0.28786	0.172241	0.0890046	0.438417	0.00848577	0.2325345	1.046149	66.27207	0.5832226	0.234522	0.598329	1.05379	2.11336	0.174918	0.249795	0.27474	0.300547	0.2736786	0.8496625
260	1038.76	-645.9827	1684.742	1.589987	0.0005646049	0.0005646049	0.0405764	0.00435849	0.282727	0.185388	0.0910113	0.430599	0.00591687	0.2331022	1.011069	66.3601	0.7377625	0.238895	0.60288	1.0553	2.10293	0.174918	0.249795	0.27474	0.300547	0.2736786	0.851737
261	1043.49	-640.96	1684.45	1.717635	0.0005719488	0.0005719488	0.04340801	0.00544844	0.334267	0.177885	0.107603	0.367801	0.00699551	0.2340119	1.011069	65.49838	0.7710446	0.257071	0.621183	1.061	2.06074	0.207584	0.271159	0.258871	0.262385	0.27742	0.8435296
262	1038.161	-647.3699	1685.531	2.118017	0.0005744955	0.0005744955	0.008285594	0.00540013	0.331303	0.178329	0.103129	0.36454	0.0172988	0.2681413	1.011069	65.03093	0.7710446	0.306967	0.667004	1.07268	1.95335	0.207002	0.270399	0.26095	0.261649	0.2764269	0.9700261
263	1040.706	-644.2114	1684.917	1.890567	0.0005499829	0.0005499829	0.01448423	0.0148062	0.35846	0.101408	0.111582	0.39442	0.0193232	0.2682945	1.011841	64.70358	0.7710446	0.279852	0.642848	1.06699	2.01031	0.184646	0.253135	0.244289	0.317929	0.2827788	0.9487789
264	1044.305	-641.879	1686.184	1.901943	0.0005045279	0.0005045279	0.002491767	0.0140171	0.339354	0.106819	0.149403	0.373397	0.0170102	0.2814728	0.9610834	64.95122	0.4636487	0.281282	0.644164	1.06733	2.00722	0.223437	0.241092	0.232667	0.302803	0.2839646	0.9912251
