"","Lineage code","Ancestor code","Start date","End date","Species in lineage"
"647","F90495","F90984",37.1664551916663,35.8720262232516,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"648","F79275","N262",55.6,49.7167128294054,"Subbotina roesnaesensis"
"649","F35422","F37620",19.9360128081706,19.6151265465817,"Globigerinoides altiaperturus-Globigerinoides obliquus"
"650","F85270","F85865",0.623201926962938,0.341461315270746,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"651","F27463","F27618",9.94970480680347,9.91236793217948,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"652","F69493","F69535",55.5170283344993,55.4132848976878,"Planorotalites pseudoscitula-Planorotalites capdevilensis"
"653","F6825","F6832",40.0150065059518,38.6837536495621,"Acarinina rohri"
"654","F22149","F22074",28.0174809422444,25.6512386913947,"Dentoglobigerina tripartita"
"655","F30789","N241",38,37.2788967708294,"Globigerinatheka mexicana"
"656","F25158","F25002",17.3222947497269,17.1311585440052,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"657","F63547","F67076",21.9604302533345,21.5544191349605,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"658","F12930","F13410",26.3103109377909,25.8776996646074,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"659","F64543","N191",46.15,35.2328497835598,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana"
"660","F51428","F51133",55.80210351947,55.4840122187953,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"661","F75639","N77",45.35,43.4522826393661,"Subbotina crociapertura"
"662","F22533","F22977",21.541979011083,19.4503152641973,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"663","F54480","F55928",52.1183593442687,51.0033273621087,"Morozovella lensiformis-Morozovella aragonensis"
"664","F78042","F78599",46.4693555088202,45.783244348591,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"665","F5018","F1834",49.6794437335734,49.3575543900531,"Acarinina coalingensis-Acarinina primitiva"
"666","F48894","N237",43.95,43.6858112483704,"Guembelitrioides nuttalli"
"667","F54671","F55829",48.7821909513767,48.1375145940005,"Morozovella lensiformis-Morozovella aragonensis"
"668","F73842","F73736",4.24149847911298,3.75659881484462,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"669","F74533","F74641",34.641383572414,34.2790229192516,"Subbotina minima-Subbotina angiporoides"
"670","F61659","F61397",8.51836548352916,8.19048256112263,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"671","F58358","N160",5.7,3.70441638065036,"Neogloboquadrina acostaensis"
"672","F81096","F81044",63.357592811666,63.2763511607423,"Subbotina triloculinoides"
"673","F36121","F35842",5.56082835607696,4.54810176137602,"Globigerinoides conglobatus"
"674","F47648","F47487",29.1811022399855,28.8178035735124,"Globoturborotalita ouachitaensis"
"675","F87560","F87572",7.67041424983181,7.55991513715782,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"676","F82060","F81993",55.5727959184023,55.5216682505701,"Subbotina velascoensis"
"677","F22561","F23717",19.0387840135213,17.1684830221767,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"678","F68504","F68260",61.1347848060385,61.1258880684707,"Parasubbotina varianta"
"679","F30597","F30569",41.6292947446555,40.2202248927928,"Globigerinatheka kugleri"
"680","F35943","F36121",4.54810176137602,3.76648162232322,"Globigerinoides conglobatus"
"681","F21006","F20985",29.7862583903689,29.487816238876,"Dentoglobigerina tapuriensis"
"682","F45850","N291",21.5,5.67026590137277,"Globoturborotalita druryi"
"683","F5546","F5620",46.7402784691801,46.4223890071629,"Acarinina coalingensis-Acarinina primitiva"
"684","F38603","N332",17.5,15.424525787665,"Globigerinoides subquadratus-Globigerinoides diminutus"
"685","F37760","F37746",4.96982563920814,4.67211595142726,"Globigerinoides obliquus"
"686","F87088","F85920",12.2722597395043,12.2527019522968,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"687","F20658","N168",25.5,24.8195103741969,"Dentoglobigerina sellii"
"688","F58600","F62743",10.3984330833004,9.5778986577532,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"689","F15490","F15715",25.40975123797,24.0786990135252,"Ciperoella angulisuturalis"
"690","F36832","F36752",3.12610285976902,2.89100209898781,"Globigerinoides extremus"
"691","F30703","F30855",41.8803274495212,41.7905286293919,"Globigerinatheka mexicana"
"692","F28543","F27662",6.25767838337459,5.1126296717627,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"693","F68926","F51294",54.9087615859089,54.0209258561744,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"694","F77044","F77381",36.5994248690968,32.6196900428385,"Subbotina yeguaensis-Subbotina gortanii"
"695","F47863","F48457",22.4454121375303,21.78444769633,"Globoturborotalita woodi"
"696","F10706","F12370",21.7812591759022,21.2584889072739,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"697","F62867","F62865",17.5544953653982,16.8546751645254,"Paragloborotalia continuosa"
"698","F62148","F61347",1.29288332330278,0.517449305062182,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"699","F59835","F60525",1.55787701815367,0.957936795239802,"Neogloboquadrina incompta-Neogloboquadrina pachyderma"
"700","F62743","N156",10.8,10.3984330833004,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"701","F4585","F2519",44.1927937591066,43.9558517800198,"Acarinina pentacamerata-Acarinina collactea"
"702","F30314","F30056",35.4736364596476,35.352534344967,"Globigerinatheka index"
"703","F4782","N144",41.7,40.4382136690197,"Acarinina praetopilensis"
"704","F49110","N225",41.3,40.9776765228738,"Hantkenina dumblei-Hantkenina compressa-Hantkenina primitiva"
"705","F66178","N149",37.2,26.9518181729604,"Paragloborotalia pseudokugleri-Paragloborotalia kugleri"
"706","F43571","F12069",29.0298569914163,28.9764838322694,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"707","F45640","F45653",11.9460893120337,10.4829705050873,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"708","F87207","F87307",16.5567505643587,15.7073240129789,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"709","F11200","F13138",20.8973209617892,19.8037578166812,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"710","F61397","F62101",8.66757609521868,8.51836548352916,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"711","F16593","F17022",18.652810366461,18.296710604677,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"712","F39666","F39570",11.1413331304886,10.5633600282571,"Globorotalia miozea-Globorotalia miotumida-Globorotalia conomiozea-Globorotalia terminalis"
"713","F79965","F79598",40.4350501322616,40.3216187962275,"Subbotina senni"
"714","F44291","F12085",29.6041428789653,29.3912936762907,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"715","F73389","F73534",10.3309623159989,9.56957143112831,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"716","F17856","F18424",23.9319111572066,21.2534762802792,"Dentoglobigerina baroemoenensis"
"717","F58714","F58957",7.63731324739289,6.99206602013204,"Paragloborotalia continuosa-Neogloboquadrina acostaensis"
"718","F38252","F38413",14.5112764621247,12.6652445482346,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"719","F59707","F59559",6.80162110966981,5.7488504830352,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"720","F75746","F76016",49.4311389719695,48.4763274725061,"Subbotina eocaena"
"721","F4790","N131",47.25,45.4182732649823,"Acarinina praetopilensis-Acarinina mcgowrani"
"722","F43109","F44368",19.5290231060213,19.500516072613,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"723","F74015","F74789",34.0361000844105,33.2761607736908,"Subbotina minima-Subbotina angiporoides"
"724","F51822","N37",5.7,4.61209710529028,"Globorotalia limbata-Globorotalia pseudomiocenica-Globorotalia miocenica"
"725","F48457","F47824",22.4632435181695,22.4454121375303,"Globoturborotalita woodi"
"726","F25038","F24937",13.8941773724395,13.8938937430901,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"727","F67392","F67362",42.2903469061912,40.9619164469698,"Parasubbotina hagni-Subbotina corpulenta"
"728","F77833","F78027",33.0599318413367,31.514451812664,"Subbotina linaperta-Subbotina utilisindex"
"729","F8450","F4856",43.8293760094861,42.4217496907245,"Acarinina praetopilensis-Acarinina topilensis"
"730","F67812","F67793",53.3301830908167,53.0063226377824,"Parasubbotina inaequispira"
"731","F89326","F89437",35.8712794684432,35.674136202244,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"732","F47682","N349",2,0.147534813969396,"Globoturborotalita rubescens"
"733","F26775","F26719",55.7903551144945,53.9510002588641,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"734","F89437","F89262",36.3042441441896,35.8712794684432,"Turborotalia pomeroli-Turborotalia cerroazulensis"
"735","F87991","F86303",3.71495252221846,3.58488683067961,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"736","F2288","F5459",53.9195932348858,53.8030626739204,"Acarinina coalingensis-Acarinina primitiva"
"737","F42609","F42619",6.52130373923806,3.93192863046424,"Globorotaloides eovariabilis-Globorotaloides hexagonus"
"738","F27662","F27612",8.12950246845,6.25767838337459,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"739","F32453","F32462",10.0499705489352,9.31858665588808,"Globigerinella siphonifera"
"740","F87815","F87683",8.39944378160639,8.32389488466749,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"741","F88327","F88021",0.929350310859665,0.801964169286657,"Globorotalia crassaformis"
"742","F21564","F22149",25.6512386913947,24.4757963444153,"Dentoglobigerina tripartita"
"743","F57261","F57285",56.3853287565685,56.3049469404924,"Morozovella velascoensis"
"744","F68662","F69271",49.3611758712656,48.9608029212382,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"745","F53688","F53917",54.8258183783924,51.7553042696449,"Morozovella aequa"
"746","F89086","F88919",31.3535173390759,31.2891308718788,"Turborotalia ampliapertura-Globoturborotalita euapertura"
"747","F19521","N177",27.2,25.8925629119086,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"748","F44397","F12883",40.3897624324323,40.2149844021886,"Globorotaloides suteri-Catapsydrax unicavus"
"749","F22724","F40219",7.25866568651982,6.64511132468004,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"750","F53670","N84",55.85,55.3831673753168,"Morozovella aequa"
"751","F27571","F28543",5.1126296717627,3.5392645470032,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"752","F39863","F39931",4.72829573207186,4.07262359812189,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"753","F63647","F63686",13.2998872088767,13.0381598871269,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"754","F80011","F80085",44.7058664312934,43.2298285165524,"Subbotina senni"
"755","F90027","F90134",32.6240557064419,32.4078437930346,"Turborotalia increbescens"
"756","F82269","F82490",44.6012912321768,43.9331938551925,"Subbotina yeguaensis-Subbotina gortanii"
"757","F69271","F68680",49.6401984955489,49.3611758712656,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"758","F17718","F19548",6.85181987361517,5.75184788128827,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"759","F18416","F17917",13.7480886723986,12.4923585454123,"Dentoglobigerina baroemoenensis"
"760","F47770","N349",2,0.745271475152113,"Globigerinoides tenellus"
"761","F3041","F248",50.31980968359,49.2840600653156,"Acarinina angulosa-Acarinina cuneicamerata"
"762","F20849","N166",32.1,26.8867073829482,"Dentoglobigerina sellii"
"763","F48619","F48271",26.5478609911422,24.8165441950802,"Globoturborotalita woodi"
"764","F37604","F37320",5.87939291637391,5.76505760530708,"Globigerinoides obliquus"
"765","F85865","F85261",0.867444455567151,0.623201926962938,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"766","F37320","F37248",6.86267105711158,5.87939291637391,"Globigerinoides obliquus"
"767","F85362","F86718",19.9905482833902,18.6234447252067,"Globoturborotalita connecta-Trilobatus sacculifer-Trilobatus praeimmaturus"
"768","F23276","F22561",17.1684830221767,17.003800965501,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"769","F11571","N206",43.4,40.5307850024546,"Catapsydrax howei"
"770","F72705","F72935",6.05750033161198,5.84420774703147,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"771","F84839","F87297",11.3943324588705,11.2031329609174,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"772","F89935","F89698",44.5702333663055,43.5204288012069,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"773","F10264","F12651",18.7466949541867,18.2640908538899,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"774","F76861","F76206",36.7725595729193,36.0938252459653,"Subbotina eocaena"
"775","F38495","F37889",2.00944609376271,1.45752682428618,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"776","F4467","F4612",51.9776777987136,50.5075673348131,"Acarinina interposita-Acarinina pentacamerata"
"777","F45491","F45569",9.21958479026565,7.60824568440206,"Globoturborotalita decoraperta-Globoturborotalita rubescens-Globigerinoides tenellus"
"778","F12751","F12930",25.8776996646074,25.520003482006,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"779","F88962","F89232",35.9384512265782,35.8788326419723,"Turborotalia increbescens-Turborotalia ampliapertura"
"780","F27166","F27287",57.3765757206734,56.8654405019386,"Globanomalina pseudomenardii"
"781","F39281","F39202",0.0948514492111281,0.00888681844109669,"Globorotalia sphericomiozea-Globorotalia puncticulata-Globorotalia pseudospinosa-Globorotalia triangula-Globorotalia inflata"
"782","F89968","F89930",42.8521829825221,42.5270605606493,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"783","F87724","F84771",5.38849847698491,4.67856162656369,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"784","F5620","F2148",48.0051247027819,46.7402784691801,"Acarinina coalingensis-Acarinina primitiva"
"785","F49429","F49511",5.17822166318074,3.86480758371419,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"786","F23376","F23680",9.58506114096846,9.33861123327864,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"787","F24914","F25161",14.8496950043552,14.4851641885725,"Fohsella peripheroronda-Paragloborotalia birnageae-Fohsella peripheroacuta-Fohsella praefohsi"
"788","F43306","F44040",36.8826241922285,36.8096836209972,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"789","F49475","F49446",5.80028560788371,5.63747950682882,"Globorotalia praemargaritae-Globorotalia primitiva-Globorotalia evoluta-Globorotalia margaritae"
"790","F71397","F71514",48.0480493468492,45.9154153704201,"Globanomalina ovalis-Globanomalina luxorensis-Pseudohastigerina wilcoxensis"
"791","F88164","F88012",5.48430478121153,4.58389755587387,"Globorotalia crassaformis"
"792","F28612","F27571",3.5392645470032,2.8419446585793,"Globoturborotalita occlusa-Globigerina praebulloides-Globigerina bulloides-Globigerina umbilicata-Globigerina falconensis"
"793","F37995","F38424",3.22255344565725,2.43961310682265,"Globigerinoides elongatus-Globigerinoides ruber-Globigerinoides seigliei"
"794","F67470","F67392",40.9619164469698,40.9382639045431,"Parasubbotina hagni-Subbotina corpulenta"
"795","F41463","F40569",21.9578679570232,20.9501455250026,"Globoquadrina dehiscens"
"796","F80643","F80607",58.2568293152121,57.4795177679971,"Subbotina trivialis-Subbotina triangularis"
"797","F76503","F76359",45.0027018735121,44.4586934971961,"Subbotina eocaena"
"798","F56822","F57049",52.1914931680038,51.5681375177831,"Morozovella subbotinae"
"799","F41934","F42117",6.53639524862869,5.85856664438939,"Globorotalia merotumida-Globorotalia plesiotumida"
"800","F62010","F61545",3.3460097984015,3.31298244153387,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"801","F72935","F72258",6.48094252315713,6.05750033161198,"Sphaeroidinellopsis seminulina-Sphaeroidinellopsis paenedehiscens-Sphaeroidinella dehiscens"
"802","F10899","F43306",36.8096836209972,36.4403412087471,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"803","F41109","F40644",7.80313267621201,6.10468864008086,"Globoquadrina dehiscens"
"804","F61545","F61167",3.58681814881764,3.3460097984015,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"805","F3071","F3041",49.2840600653156,48.7432660539285,"Acarinina angulosa-Acarinina cuneicamerata"
"806","F61622","F60714",6.28473443690898,6.26521564022997,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"807","F50020","F50015",1.8434157593362,1.8428457017988,"Globorotalia scitula"
"808","F43112","F11114",21.1167279866571,20.9267542881435,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"809","F23680","F23700",9.84387550161278,9.58506114096846,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"810","F67076","F66349",22.2463050525566,21.9604302533345,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"811","F51134","F69006",56.467875785178,56.4340900612763,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"812","F90673","F90495",35.8720262232516,12.5298697580625,"Turborotalita carcoselleensis-Turborotalita praequinqueloba-Turborotalita quinqueloba"
"813","F178","N115",51.6,51.0465524972528,"Acarinina angulosa-Acarinina cuneicamerata"
"814","F51810","F51822",4.61209710529028,3.12172973378096,"Globorotalia limbata-Globorotalia pseudomiocenica-Globorotalia miocenica"
"815","F80085","F79481",44.9938912041788,44.7058664312934,"Subbotina senni"
"816","F26627","N3",62,60.7615081238886,"Globanomalina planocompressa-Globanomalina imitata-Globanomalina ovalis"
"817","F62457","F62010",3.31298244153387,2.69530095774101,"Trilobatus bisphericus-Trilobatus sicanus-Praeorbulina curva-Praeorbulina glomerosa-Praeorbulina circularis-Orbulina suturalis-Orbulina universa"
"818","F24231","F40211",6.2106248392025,5.59593161999472,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"819","F79951","F79965",40.3216187962275,39.9043836949836,"Subbotina senni"
"820","F44056","F10899",36.4403412087471,36.1564241966745,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"821","F26954","F27008",47.1010960956058,46.2198299399286,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
"822","F76016","N264",49.55,49.4311389719695,"Subbotina eocaena"
"823","F2714","N110",49.55,49.4267617226116,"Acarinina pentacamerata-Acarinina collactea"
"824","F22631","F20301",26.9618493968644,26.3037185097975,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"825","F63672","F63881",16.5890312080109,16.096542519237,"Paragloborotalia semivera-Paragloborotalia siakensis-Globorotalia bella-Paragloborotalia mayeri-Paragloborotalia acrostoma"
"826","F52146","F52049",4.48774077564245,2.43987957487493,"Globorotalia menardii"
"827","F69840","F70082",63.3104425192033,63.2388412131532,"Praemurica taurica-Praemurica pseudoinconstans-Praemurica inconstans-Praemurica uncinata"
"828","F56843","F56961",54.9444870507251,54.797071193075,"Morozovella subbotinae"
"829","F48096","F47955",8.02420713496952,7.38222586214542,"Globoturborotalita woodi-Globoturborotalita apertura"
"830","F52142","F52508",9.19642669824389,7.7889638541895,"Globorotalia menardii"
"831","F55265","N94",52.4,52.3355746733327,"Morozovella crater"
"832","F32667","F32840",1.37070799129279,1.15919652434997,"Globigerinella siphonifera"
"833","F87718","F87211",8.99572711808525,8.82515233110648,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"834","F6649","N133",44.65,43.3052422946545,"Acarinina punctocarinata"
"835","F47850","F48092",20.6527404458643,18.3903333509667,"Globoturborotalita woodi"
"836","F69006","F51301",58.9441765452805,56.467875785178,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"837","F43274","F43566",45.2294979084074,43.9987980392273,"Globorotaloides suteri-Catapsydrax unicavus"
"838","F36441","N329",3.3,3.15089841680645,"Globigerinoides extremus"
"839","F4575","F2714",49.4267617226116,49.0264931936175,"Acarinina pentacamerata-Acarinina collactea"
"840","F55647","F55430",51.4906284567085,51.3335692420136,"Morozovella gracilis-Morozovella formosa"
"841","F48070","F44956",6.26464900163129,5.19619434726104,"Globoturborotalita woodi-Globoturborotalita apertura"
"842","F10352","F10559",30.7461148423725,29.833385075531,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"843","F62865","N23",18.8,17.5544953653982,"Paragloborotalia continuosa"
"844","F22074","F21846",29.2516014680918,28.0174809422444,"Dentoglobigerina tripartita"
"845","F85896","F85756",3.42527275694069,3.40042072769818,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"846","F73914","F74015",33.2761607736908,31.2086893044924,"Subbotina minima-Subbotina angiporoides"
"847","F4105","F4191",58.0169335894892,57.8856523036998,"Acarinina nitida"
"848","F79762","F79764",42.47952689495,41.4339745013743,"Subbotina senni"
"849","F67609","N231",47.55,46.9588963315816,"Parasubbotina inaequispira"
"850","F40211","F22724",6.64511132468004,6.2106248392025,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"851","F58138","F58146",43.714475007583,43.3928928158581,"Morozovelloides coronatus-Morozovelloides crassatus"
"852","F16347","F16571",16.6739238998177,16.4238803946879,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"853","F30436","F30462",39.9771495270908,38.0541409741151,"Globigerinatheka subconglobata-Globigerinatheka korotkovi"
"854","F65929","F64718",20.963749015287,20.3338989582774,"Paragloborotalia pseudocontinuosa-Paragloborotalia nana-Paragloborotalia incognita"
"855","F76681","F76613",47.5655324044987,47.3774409642839,"Subbotina eocaena"
"856","F59163","F59514",2.16687321384437,0.927352883461791,"Neogloboquadrina atlantica-Neogloboquadrina humerosa-Neogloboquadrina dutertrei"
"857","F75745","F75689",38.9929887993385,36.8849858481973,"Subbotina eocaena"
"858","F6486","F6411",50.5982913054619,50.1102551553093,"Acarinina pseudotopilensis"
"859","F37322","F37638",2.99554980724351,1.73203770008393,"Globigerinoides obliquus"
"860","F55383","F55760",53.8323429675762,52.1920199749162,"Morozovella gracilis-Morozovella formosa"
"861","F22977","F23750",21.8776438522332,21.541979011083,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"862","F78660","F77986",43.2645278268214,42.6048752280262,"Subbotina cancellata-Subbotina patagonica-Subbotina linaperta"
"863","F81993","F82049",57.5667335355817,55.5727959184023,"Subbotina velascoensis"
"864","F35842","N327",7.5,5.56082835607696,"Globigerinoides conglobatus"
"865","F17708","F17718",5.75184788128827,5.20920916040208,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"866","F56722","F56627",57.109199365264,55.8256371410796,"Morozovella pasionensis-Morozovella acutispira"
"867","F42652","N203",13.8,7.48419936373131,"Globorotaloides eovariabilis-Globorotaloides hexagonus"
"868","F87112","F86955",8.16890445838888,7.82219676355935,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"869","F50556","F50070",3.57572359889979,3.38244621342514,"Globorotalia scitula"
"870","F71303","N8",35.8,33.595829417489,"Pseudohastigerina naguewichiensis"
"871","F17927","F17856",21.2534762802792,19.4437358174264,"Dentoglobigerina baroemoenensis"
"872","F50015","N122",2,1.8434157593362,"Globorotalia scitula"
"873","F55760","N88",54.5,53.8323429675762,"Morozovella gracilis-Morozovella formosa"
"874","F23750","F23530",22.9790756456787,21.8776438522332,"Dentoglobigerina prasaepis-Dentoglobigerina venezuelana-Globoquadrina conglomerata"
"875","F40922","N179",24.1,23.7886294489689,"Globoquadrina dehiscens"
"876","F90349","F89968",42.5270605606493,41.7388310825988,"Turborotalia frontosa-Turborotalia possagnoensis-Turborotalia pomeroli-Turborotalia cerroazulensis-Turborotalia altispiroides"
"877","F85771","F87925",11.1768937353084,10.2583615540626,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"878","F42416","F41607",4.01082111067371,3.64564700314309,"Globorotalia tumida-Globorotalia flexuosa"
"879","F86051","F85771",10.2583615540626,10.1441951886627,"Trilobatus sacculifer-Trilobatus praeimmaturus-Trilobatus subsacculifer"
"880","F679","F1488",41.9984324330278,41.9243505972636,"Acarinina boudreauxi-Acarinina bullbrooki"
"881","F68680","F51211",50.946780346072,49.6401984955489,"Igorina tadjikistanensis-Pearsonites lodoensis-Pearsonites broedermanni-Pearsonites anapetes"
"882","F19823","F19521",25.8925629119086,25.8392888804828,"Dentoglobigerina globularis-Dentoglobigerina globosa-Dentoglobigerina altispira"
"883","F74440","F73914",31.2086893044924,30.9021260315275,"Subbotina minima-Subbotina angiporoides"
"884","F79764","F80011",43.2298285165524,42.47952689495,"Subbotina senni"
"885","F10069","F43679",32.2287275759806,31.9275593150476,"Globorotaloides suteri-Catapsydrax unicavus-Catapsydrax dissimilis"
"886","F85076","N286",23.2,21.5033510131943,"Trilobatus primordius"
"887","F90190","N15",40,39.1612807451181,"Turborotalia pomeroli-Turborotalia increbescens-Turborotalia cerroazulensis"
"888","F57403","F57410",55.4187608369126,55.2968052303878,"Morozovella velascoensis"
"889","F18358","F17992",17.131997086688,16.6192324184703,"Dentoglobigerina baroemoenensis"
"890","F40402","F41140",13.5376878405011,8.72793119974391,"Globoquadrina dehiscens"
"891","F52997","N30",14.6,13.4375542201311,"Globorotalia praemenardii-Globorotalia menardii"
"892","F26039","F27088",55.0506832411722,53.9451488528468,"Globanomalina chapmani-Globanomalina planoconica-Planoglobanomalina pseudoalgeriana"
